TCGA_barcode	C2BBE1	CCK81	CL11	CL14	CL34	CL40	COLO201	COLO320	COLO678	CW2	GP2D	HCC56	HCT116	HCT15	HS255T	HS675T	HS698T	HT115	HT29	HT55	KM12	LOVO	LS1034	LS123	LS180	LS411N	LS513	MDST8	NCIH508	NCIH716	NCIH747	OUMS23	RCM1	RKO	SKCO1	SNU1033	SNU1040	SNU1197	SNU175	SNU407	SNU503	SNU61	SNU81	SNUC1	SNUC2A	SNUC4	SNUC5	SW1116	SW1417	SW1463	SW403	SW48	SW480	SW620	SW837	SW948	T84
TCGA-AA-A00Q-01	0.622908504588556	0.704384136344279	0.638701087043373	0.71989779294354	0.741826161699035	0.710471784736617	0.650938695665346	0.500911983376227	0.60797971966147	0.708532804019411	0.678181746136184	0.778183060455113	0.547962376162973	0.614002449178699	0.541919654153997	0.53587012390513	0.51424260856521	0.732945421211918	0.670572177647518	0.75899818309772	0.621396068468366	0.671511550609318	0.731273780434168	0.599950480921849	0.715021387396986	0.695295490993825	0.710857925501714	0.467055861288022	0.752805796260429	0.51717077244485	0.615518990316012	0.532181322094395	0.691065205264864	0.523673292862581	0.680421579228901	0.691138277806418	0.663028957638423	0.628417909879161	0.608492946690688	0.64930755099074	0.522122364339579	0.734654693798523	0.683729761873354	0.71673092591351	0.568876009352055	0.720745829115398	0.602199195869638	0.692428988352819	0.651409866466321	0.691188581906447	0.727575685503329	0.571851968977269	0.577325607159835	0.597809138911198	0.64020963059199	0.763093401222453	0.729002106808258
TCGA-AA-A00R-01	0.616935071741009	0.709367797803911	0.638598301483732	0.678864233935745	0.725943986293181	0.660882615706342	0.640609346114289	0.533366320097394	0.61598453301361	0.7137817404352	0.695800202335288	0.713012563212806	0.617373824132388	0.650777016523	0.555530704016023	0.565654991763733	0.545806115097625	0.738496409219347	0.646003011795097	0.685564915164834	0.64423206367831	0.708379950426876	0.661924370091576	0.630920428113392	0.6935858723218	0.716729477937997	0.669382326758944	0.512326819805544	0.711460333103539	0.508317167969782	0.625536086962421	0.540400740569666	0.677528380472088	0.583958551246899	0.644498622942451	0.653579586185747	0.691728374904475	0.627646480495012	0.64461960076799	0.652880043478805	0.547665057951342	0.70525802096702	0.699505651987924	0.66369750163109	0.601258047601729	0.734609969701832	0.638004225826933	0.667977114258798	0.645674825858382	0.663208994205602	0.670127781441755	0.613344051233322	0.615391684647562	0.615031533968163	0.653987852701263	0.718753070348966	0.702799518594151
TCGA-AA-A00U-01	0.619699489545807	0.682062190089409	0.650304337327226	0.705406704724807	0.739696423487644	0.724890941565476	0.65163391217764	0.482872723369678	0.595250108718558	0.724184333478111	0.667405253780727	0.755733203976674	0.559225171210799	0.620411843108759	0.526029913163459	0.539378041775252	0.508289376064931	0.732875903387912	0.668335359725268	0.729679347454471	0.622806894869592	0.671501491569891	0.7050582827772	0.612547051196126	0.709267390150712	0.702389196108344	0.708668065395151	0.472058053710674	0.723202857374111	0.521879185831631	0.619599181903604	0.531578086816345	0.670836320567237	0.509051059979434	0.694552487611704	0.69497617317517	0.684093295434439	0.630648417032566	0.604411471187541	0.660049680641363	0.526484560197867	0.743918125014497	0.666736815791005	0.697878595622631	0.568329756944721	0.7142090370521	0.603359066062031	0.681598968649667	0.653359804451888	0.699115698988671	0.709151526986134	0.577035088967558	0.593686406744409	0.590764738685913	0.640412129568133	0.742625559954062	0.731967195227048
TCGA-AA-A00W-01	0.618261951670837	0.694449271780174	0.62391149819256	0.714345235100378	0.74118767420601	0.709878998054807	0.642257623290092	0.476071077921623	0.5911262264884	0.708447977426718	0.671077689077932	0.764906946312625	0.544613341959604	0.605359324684249	0.521671593908516	0.532756027544063	0.511111787191709	0.727868860464692	0.661114895781053	0.747785157427099	0.609086661702842	0.658187099680448	0.721332372314695	0.593038285928249	0.713926771140928	0.692955363120258	0.699834241768014	0.471223239628657	0.737353702210257	0.51455296867257	0.620357561549625	0.519875223337906	0.674398943248917	0.512331259959644	0.658199769427638	0.674752294893303	0.668254997019718	0.635329223657244	0.614429723279811	0.645798144352445	0.514604795590149	0.736985145758567	0.683437252618019	0.708064265443611	0.574797316016415	0.706549303877658	0.598933428032322	0.67675397948284	0.639836902967054	0.692509692097491	0.723791573813835	0.561879458158057	0.567329218312318	0.577769525747738	0.630730399136149	0.741631763084064	0.716758966626238
TCGA-AA-A00Z-01	0.638933617944133	0.702163782429433	0.623438985890441	0.732135328391046	0.724688076514149	0.697852793259265	0.623764094081146	0.493164356330052	0.571977993449159	0.71656350465238	0.678126625352591	0.756027110347022	0.549780595623147	0.596259606839087	0.519711986248771	0.523908082512088	0.497862325267084	0.713502345911096	0.63996099049868	0.737484414832007	0.594181216899914	0.650308743053429	0.713459002500718	0.590566895942903	0.689209544458413	0.677938140585114	0.67386114272663	0.465291494231756	0.732230211219514	0.505331519566834	0.608147252777635	0.543216667068523	0.662203030342822	0.494244753697833	0.653508766202439	0.68040493798158	0.666222749719984	0.615844456935134	0.598679456335471	0.637872356335495	0.515710043966262	0.721914225571393	0.652043106155368	0.694448847402433	0.559356004463349	0.698356636698134	0.576647854468392	0.665556455494432	0.627548857088696	0.685860309192001	0.702205574348442	0.554370466467753	0.568004100904391	0.582448613369078	0.626406383924506	0.721239549589443	0.712904481458767
TCGA-AA-A010-01	0.627345508617194	0.692461913301227	0.631946243454056	0.690112881515145	0.732992896134739	0.702769838050579	0.635067561258497	0.505958672872776	0.590150543480869	0.718676927299581	0.669625550345257	0.742851123544937	0.567923339358031	0.624711604045961	0.509550822007225	0.511495150994991	0.506485561564661	0.729139707968884	0.646964599667605	0.719727156918399	0.627383083597423	0.67957701140148	0.676481649449921	0.595554339267497	0.70721782728674	0.705415837987594	0.689039518330508	0.469561151026669	0.711688562599026	0.524962437537756	0.602074380201334	0.520943050081277	0.657368431692461	0.509718080939107	0.660920455000378	0.673576593655482	0.691364709636118	0.621951615055945	0.62138510900646	0.663219792945774	0.552077361841931	0.735948878584295	0.690971458326667	0.696401809233221	0.58083183278478	0.720299877351675	0.603505372062618	0.672199838256277	0.642154228474558	0.698776859986193	0.704788923904116	0.568849603544257	0.583065775250722	0.580877028481473	0.633107947144092	0.731716063382081	0.718409212891624
TCGA-AA-A017-01	0.629713164102893	0.700265605699779	0.630310938988335	0.731629314748552	0.73141889892089	0.689980571664562	0.64955357481735	0.491120948360554	0.596732452967297	0.697766849863883	0.673393382205978	0.780702009028247	0.544523498339006	0.598494579953356	0.534512975518314	0.53467041281023	0.509201777511089	0.719161491812889	0.655280340614439	0.756836629332253	0.609169072368279	0.654670870888772	0.716795702662365	0.59804773387763	0.690166567680288	0.689592840359936	0.696493965678557	0.458862013484674	0.753379365454214	0.499937430920438	0.611168417723522	0.553777862689468	0.695108955014023	0.510926982946813	0.673183996730671	0.705119473837633	0.659584980589645	0.627579011527064	0.583779109912361	0.63991871589183	0.513300967891509	0.72352937561218	0.660538708888701	0.707691752930197	0.562913212021383	0.684016491481411	0.590702671141096	0.693457699946527	0.656317456601004	0.697758959269523	0.742421461024218	0.559166469270044	0.585427338581518	0.599523669047724	0.642364677872006	0.749747917060023	0.714868031096707
TCGA-AA-A01C-01	0.610168361120132	0.696536135058514	0.627294555840001	0.718629727559964	0.726299496454183	0.685095427364591	0.636875599230278	0.481128831102095	0.569201715285746	0.706372937387854	0.657387093972308	0.780805079248282	0.53883054231453	0.586843552709814	0.529231488819489	0.527366024058063	0.506373135091339	0.717073613143021	0.636826976184821	0.736589132837631	0.594250856325528	0.649510744350729	0.707950237341074	0.592919897798705	0.683605770710751	0.688648776216798	0.6775903083038	0.461083053637102	0.732255299323325	0.512298539396782	0.599540941767142	0.531628541737803	0.668791763138546	0.495428569822367	0.662681083824181	0.685803085093489	0.674629033392525	0.612909773997614	0.588247687807037	0.631738442899309	0.526408202542442	0.720871562548205	0.662614825809612	0.694937806371284	0.556263595313616	0.692018326986713	0.578166674345613	0.680665684219291	0.649565052232608	0.695624291604618	0.729301023414582	0.555830370913891	0.587467107475163	0.586198300878076	0.625992438868271	0.733283610397488	0.715420270339887
TCGA-AA-A01D-01	0.621485122252448	0.681340042775283	0.61458448991574	0.677992763171443	0.750990614282409	0.696794640026394	0.640890886381077	0.462430486746771	0.569936665846926	0.707853895668305	0.636172212486103	0.756415089854087	0.531945067584111	0.574717526001077	0.512100224346861	0.506291438743476	0.490319253795911	0.720901686723166	0.679270102578507	0.709432204949937	0.617055337384738	0.642335702396351	0.682880867950036	0.579343630554906	0.687120832844195	0.706924861088683	0.688369747581845	0.449099829747479	0.722235036058929	0.521901055560293	0.572809447205873	0.526671116404185	0.672254956301012	0.492203136752957	0.674786630798368	0.682027139677036	0.660379188697988	0.600053602561684	0.590521476639013	0.631263767654797	0.494898348229511	0.733173579110089	0.667769512343237	0.68402443979469	0.5499182288821	0.671318400578488	0.581812762819974	0.671732922622253	0.635175478683053	0.727099077143478	0.741792518588507	0.553038343087502	0.561750227915564	0.577311514474802	0.611494482150695	0.739681075571225	0.690395569565387
TCGA-AA-A01F-01	0.613306468984589	0.674519115360228	0.634647657137671	0.691090544225977	0.72953191908886	0.684904495149083	0.653116569399978	0.466634806904157	0.593549319909241	0.677555384321279	0.635367122215087	0.746194736299097	0.55373909424796	0.597934065092821	0.522210595439556	0.530470754039901	0.504311077423372	0.720586168650746	0.654455885853752	0.733738872025476	0.61693037662334	0.661656087115201	0.712340775477331	0.590987393209382	0.689678861472403	0.694272351962676	0.713339257421372	0.466082677235045	0.713624572334422	0.505010077186334	0.605354073916235	0.520778617906346	0.688012625789703	0.508853584453909	0.677519574461454	0.68108421259601	0.654515767341163	0.634215373308599	0.585925727996121	0.641055835294409	0.51609347877185	0.716587154732984	0.677615488406855	0.697889586578609	0.557952737693794	0.694111363625058	0.598752653509849	0.688469038603278	0.654900828310411	0.688857542097589	0.73748286700333	0.56746957806166	0.564621484646855	0.574304022475846	0.625239067932615	0.738014208237696	0.703579544798997
TCGA-AA-A01G-01	0.634539442040223	0.697182178712036	0.651523520096473	0.711967317504939	0.748044750341031	0.735645351286858	0.646774982162017	0.501175258141937	0.588378321437507	0.729458463176814	0.658066908163009	0.772910028484278	0.552897691909515	0.620864470714144	0.499407464913934	0.510998526598108	0.485775303988658	0.737499950375027	0.669914154904856	0.739333480401274	0.620673784145265	0.67517539177898	0.73294705829682	0.604404001322576	0.70907675891109	0.703535392789253	0.711138028627151	0.462623834649393	0.756338554252969	0.528745695658807	0.619624089289297	0.525224492454157	0.679928260859524	0.501191895967929	0.687416786852729	0.697311427257276	0.686188561815369	0.628953880634023	0.611872833101621	0.666149865496185	0.526622405999276	0.752118005418532	0.683566847005018	0.719638304017735	0.573284150165889	0.711123125296153	0.593268815985919	0.69169382509493	0.65469956935125	0.715379921652961	0.737471997293804	0.563668579188055	0.583939562888098	0.589133373472176	0.640286422743246	0.758040533759673	0.738547082565361
TCGA-AA-A01I-01	0.596841603426261	0.663124394774376	0.610995375179586	0.687474465138913	0.73290146418156	0.71723722161143	0.640469623219898	0.474437468034269	0.567960867889796	0.68246448078023	0.645450942030969	0.754571377781186	0.532763920336098	0.58981322475273	0.511193298349963	0.517874632396683	0.494979599930829	0.706394426191168	0.63494777244173	0.732738292843482	0.60194741677529	0.640161650689384	0.713014489961055	0.576328353899804	0.699317354584565	0.685783380144261	0.697733330709593	0.451427072018593	0.720728666236516	0.48973080487454	0.597080371848536	0.502757726807093	0.665791311689989	0.488762161089273	0.663032245062343	0.67100826795211	0.652819850350239	0.628382672164594	0.577229931915657	0.642004776915186	0.499714783794707	0.716398160096388	0.654928002260256	0.680398676637571	0.536183060710739	0.685804405459162	0.586594298822475	0.667919736393247	0.628589076171329	0.682573184703431	0.70900081392786	0.546660480738563	0.551779847636129	0.561194598201844	0.606154637278534	0.728136093531986	0.718999660871607
TCGA-AA-A01K-01	0.672230197265457	0.676621624606681	0.640694855910043	0.724844493926183	0.719058042530024	0.693382014070453	0.641419338628009	0.51297531884331	0.596817896668374	0.706192708488218	0.640128398782556	0.754742076035889	0.587589383053444	0.610516322287123	0.551212566960052	0.541077424225854	0.526855238385226	0.734181105869396	0.651308476444424	0.732919098359683	0.605487795550181	0.666708474324209	0.703178286308173	0.618908628502607	0.684175675848902	0.700395491201456	0.671671952545058	0.515203512039831	0.716977688507815	0.536774828911548	0.630306542192191	0.5724706050697	0.702097069814659	0.4998196601218	0.661541535487603	0.719879059442816	0.67852898617485	0.646563511615316	0.590378609850055	0.636919891773364	0.569884613742363	0.737712856250936	0.692957149631253	0.690684408384739	0.58518784824508	0.680909798400442	0.603212288375363	0.706400859904341	0.674004917875238	0.71566826871397	0.736775910539249	0.581517753718741	0.612880460472935	0.606458219977213	0.656343078888908	0.737971029701571	0.709482237062325
TCGA-AA-A01P-01	0.630335144794359	0.678092456166182	0.67307089529279	0.704469339714093	0.750816536232283	0.701259539383194	0.712201180413324	0.523137847409888	0.640492647616555	0.700852370796486	0.674425942625749	0.738294167299662	0.625898924237201	0.668248430445676	0.581192562715532	0.579035039937195	0.567244859600977	0.750926397194587	0.696696539448569	0.728655918983076	0.685676291677416	0.699017716224122	0.693992957012122	0.656184922123307	0.713955494006066	0.744206516355059	0.715262912054597	0.521219473388379	0.724008345603415	0.541022914772507	0.67561711839919	0.56727931128062	0.720254128501222	0.579029496497275	0.692893868440423	0.713508953754674	0.677493350478076	0.69239030369964	0.641285352471869	0.688746399031609	0.572851821863995	0.741386428991815	0.717788440287252	0.688284828142075	0.627816107950102	0.709315157426819	0.673265524439012	0.702603655842674	0.682436408974456	0.676081620704984	0.708786103648447	0.628971057603008	0.63709897250537	0.637202337838887	0.684516839173879	0.748831136584455	0.725850226299366
TCGA-AA-A01Q-01	0.593683410367257	0.709881828259297	0.618423086806726	0.666895513928624	0.752658231282871	0.686113100866105	0.623974258361808	0.509355799136869	0.605163078272778	0.73584550293882	0.703040138588113	0.713131472010254	0.590395497625998	0.629672436617113	0.527485100746874	0.534424584367202	0.513354060282469	0.739031650728937	0.657814859527162	0.671420591173329	0.631851282817044	0.679378194541714	0.66670882108625	0.601485956860713	0.720854217551199	0.710945465467723	0.687172852537448	0.484689459075693	0.739937023578641	0.528143223690012	0.611883696084928	0.534480022928542	0.676851683958374	0.552476077084458	0.660188344692018	0.635184914816273	0.667221445576214	0.620035665223096	0.665287090307056	0.649628787705264	0.525241181379456	0.721645751524432	0.689448786656066	0.68453619644186	0.611957984635487	0.730662290403765	0.621122546107799	0.653462249916649	0.617917523919662	0.654373107664937	0.67352745430216	0.591743348607588	0.563317297774151	0.578401550347759	0.628228074447312	0.723469144000125	0.699920016600977
TCGA-AA-A01R-01	0.598395454324929	0.704967654093304	0.679831434328572	0.701440746242105	0.755022433878991	0.697225068285032	0.669260985214615	0.477114136380671	0.629799624638894	0.708302831114521	0.695376850598432	0.729168108804251	0.583602276590817	0.62994960139973	0.50900697230099	0.52219179245557	0.502985472388858	0.729065195903313	0.671091463813271	0.706620132757552	0.629078651690594	0.684573801237911	0.69596241697061	0.644008917930684	0.72298057726595	0.716901506081413	0.714122879620773	0.458484211872243	0.713079343274428	0.494182111715962	0.628364500194555	0.558862341376194	0.702169994637451	0.535580069308147	0.688852901737729	0.687639183378108	0.695736756252427	0.650199995384801	0.621125995271694	0.687533487316131	0.542110171632481	0.745543563140164	0.701397517058344	0.69485660203195	0.600719662630625	0.695964496197802	0.632581593465439	0.688584050544365	0.67315473527964	0.688147748762924	0.692292565995927	0.59866828398938	0.607330641120327	0.611886898650496	0.662686150393794	0.71132226035998	0.722676287309592
TCGA-AA-A01S-01	0.601786248072448	0.708552849369483	0.62656603945241	0.710748860480222	0.736646244410645	0.69956922367129	0.634781855337036	0.48911373401803	0.587524521720342	0.715559610256669	0.685812107325793	0.757231053458153	0.538492463072499	0.595649343104742	0.515681086786047	0.512585835181117	0.492650643205673	0.711414262741028	0.649582484430156	0.741681783796523	0.602299693346779	0.652992230055167	0.695737148446314	0.600169316781372	0.710948334550838	0.6829892519518	0.686156531829643	0.450048437673269	0.742833592298545	0.491136928875472	0.587313840053498	0.534571153432167	0.66617141175594	0.504531102172527	0.662809229555621	0.675281352879286	0.675246588983254	0.61494965106976	0.604872742633058	0.644061009043134	0.525120521443953	0.729479137501384	0.663159896606972	0.705321857356237	0.565939160676867	0.708199542695489	0.58410332298634	0.665491048834755	0.63827724543397	0.680936166764373	0.70669076577382	0.554754737153878	0.580417282012486	0.583794141599273	0.633339938457908	0.735841086802605	0.713884088054161
TCGA-AA-A01T-01	0.585231669900279	0.692338691540962	0.598922243167265	0.683321364532645	0.730188609782418	0.689825026081072	0.605532965371862	0.427585473713243	0.554578716480836	0.699316091984073	0.644952371467986	0.743323707288155	0.488611961158121	0.551949999325873	0.469917954954897	0.477910785030025	0.443730187170646	0.697206090594194	0.643396621915578	0.71094607177697	0.572417871574875	0.622021071201935	0.697183724962232	0.551084503962302	0.680451121833149	0.662676605642334	0.679686876622232	0.407356881236476	0.73405591828363	0.476167309204947	0.550125168910459	0.499919202085171	0.653409097942144	0.472062791127216	0.639789260438078	0.64116480809225	0.627820307444679	0.569356361636221	0.559940317507069	0.600722171961975	0.453710119809406	0.711727515933838	0.636440518096621	0.69017639849601	0.51489549398098	0.662822659365637	0.544767329708999	0.642558151062149	0.602428773034715	0.675476818685275	0.71383673919023	0.519115170493159	0.532805623823412	0.549131909477497	0.59037643322575	0.712547068845328	0.695130215203981
