TCGA_barcode	22RV1	DU145	LNCAPCLONEFGC	MDAPCA2B	NCIH660	PC3	VCAP
TCGA-EJ-5519-01	0.622263032925746	0.625807704013057	0.657864725033059	0.684613927789059	0.587035412624387	0.590501093680242	0.700642043301164
TCGA-EJ-5521-01	0.571161369668754	0.609775708689946	0.627244048625996	0.641823019623567	0.551911423834803	0.586047466003056	0.686479521455651
TCGA-EJ-5522-01	0.628800464113439	0.64341657690909	0.662183508732386	0.677338631310069	0.597492376555635	0.610764652576684	0.721610715115212
TCGA-EJ-5524-01	0.608433978756383	0.636035270307121	0.634563302591579	0.649115200046691	0.589700239556638	0.598934861903455	0.712941237578862
TCGA-EJ-5525-01	0.591826297335964	0.645607547901315	0.602981660308345	0.613546411508046	0.576438426076337	0.612201525914774	0.676199699125351
TCGA-EJ-5526-01	0.619777496912391	0.639851711468051	0.656252506176065	0.683068458105216	0.593277827195211	0.611630421360785	0.71652470406755
TCGA-EJ-5527-01	0.605626467956424	0.632062911266982	0.636699461391262	0.655795879568359	0.585190588970227	0.597371355404669	0.701365873485168
TCGA-EJ-5530-01	0.598017454769395	0.617734252388533	0.642482667028817	0.650105388979783	0.565105953154863	0.584903669443444	0.707774243355189
TCGA-EJ-5531-01	0.606415468339281	0.630834615627353	0.652794233678934	0.668374629450372	0.571358889566474	0.601422202158094	0.691336077193318
TCGA-EJ-5532-01	0.617896665046148	0.620032894162747	0.650394092235638	0.665849367911209	0.564639944207847	0.596290497006967	0.689043966985652
TCGA-EJ-5542-01	0.597114016475636	0.623126664591487	0.623147552756363	0.642684204044835	0.57351111240641	0.587139683932238	0.693980380516589
TCGA-EJ-7115-01	0.614319595151521	0.619066277586866	0.651623757249371	0.665577336170062	0.57275251491969	0.600448086058296	0.699137146341631
TCGA-EJ-7123-01	0.622203298309922	0.61397523661948	0.680617750743677	0.692234814705848	0.579669642314832	0.592193568195443	0.700447069756757
TCGA-EJ-7125-01	0.595791354432882	0.599915680526608	0.643753221364604	0.647786621813226	0.552216636854308	0.585914710625912	0.658105164914684
TCGA-EJ-7218-01	0.586165247585864	0.592608588776678	0.651528851140182	0.659506707573327	0.54552706355094	0.571562704562387	0.666173271392713
TCGA-EJ-7312-01	0.611800799915673	0.616040385865675	0.652104336986825	0.645152688765233	0.55850427924987	0.592505378250717	0.676659509138931
TCGA-EJ-7314-01	0.621108488403042	0.642803909495069	0.65875091262818	0.67420637365649	0.58541713487503	0.612478769421321	0.727932417401576
TCGA-EJ-7315-01	0.555352125991128	0.599203639298485	0.614378305966339	0.61716744173439	0.55202162712445	0.573236072483761	0.653555109880129
TCGA-EJ-7317-01	0.605724876096831	0.616037446987452	0.650960289956992	0.649432058570886	0.560001186465823	0.593364576520297	0.676514877667742
TCGA-EJ-7318-01	0.584946830317314	0.606907778065772	0.645785545154476	0.661211232981569	0.559371394014847	0.590646605219042	0.679232775738741
TCGA-EJ-7321-01	0.618838430879209	0.636248638638037	0.670758948912223	0.67786709108362	0.592582914031237	0.59675742719527	0.729051767264242
TCGA-EJ-7325-01	0.555833061435286	0.58721265420071	0.60665952154772	0.62132724582001	0.548406015610954	0.562089866107741	0.646028331280579
TCGA-EJ-7327-01	0.623076761046243	0.640465951975563	0.657530830559659	0.676272463424195	0.597064932897718	0.607891385143898	0.726527893823377
TCGA-EJ-7328-01	0.609908409373545	0.638904491055546	0.655857500588835	0.658741778222399	0.589540294031716	0.608825776066715	0.699287898684528
TCGA-EJ-7330-01	0.625785305449584	0.635458436284145	0.667629531842129	0.677923930182546	0.595434799513194	0.601937312718612	0.710918851402106
TCGA-EJ-7331-01	0.605047226615531	0.63114758359943	0.645623105673067	0.656266974257414	0.575830663543386	0.603759243348894	0.676430279145642
TCGA-EJ-7781-01	0.610258389508945	0.634915318649804	0.646289266814005	0.659738852364405	0.57947723081585	0.599090341589345	0.676440241977002
TCGA-EJ-7782-01	0.610185733656955	0.62770209847017	0.661491973468249	0.673676180827919	0.57826108935817	0.606036255526677	0.677254303120453
TCGA-EJ-7783-01	0.632851777008148	0.648123618660738	0.673437553828966	0.690445287958277	0.611104237644031	0.615624137325377	0.734422079195378
TCGA-EJ-7784-01	0.628199811371809	0.626007667596114	0.674711513445412	0.688367287651939	0.594061662450128	0.601623909051519	0.728035099186431
TCGA-EJ-7785-01	0.610210322827516	0.637548426025748	0.647325201782294	0.669604982286964	0.584718564571653	0.599623977616559	0.700367830083439
TCGA-EJ-7786-01	0.59248036393968	0.606732454884286	0.628980172404734	0.633149663469638	0.554187102891941	0.576411740861813	0.659342228082845
TCGA-EJ-7788-01	0.59799144624719	0.618332354173748	0.644972531104898	0.66099451146499	0.568663009130592	0.597361335473496	0.677575759598212
TCGA-EJ-7789-01	0.622448717042455	0.595570965038441	0.681356116379083	0.667827661487319	0.574520446425388	0.578321757659936	0.670203171690832
TCGA-EJ-7792-01	0.576031094578018	0.601310033271514	0.612369975875308	0.616987842709104	0.551283756357616	0.575941652085121	0.641874948061082
TCGA-EJ-7793-01	0.624186250127001	0.621019694242391	0.664567798389947	0.672857787163138	0.583815770122567	0.590005644130492	0.722220228027067
TCGA-EJ-7794-01	0.613539602541822	0.637709010901294	0.660635594839682	0.674051682697147	0.581541532162796	0.611880680114651	0.694166076738064
TCGA-EJ-7797-01	0.622069838896056	0.642338080077135	0.669048181857791	0.683445635566022	0.59007290302239	0.615650875526148	0.711571526464508
TCGA-EJ-8468-01	0.578409965265513	0.585338835113822	0.622337252838032	0.641705341238021	0.532122663037332	0.568731880682145	0.656644190447516
TCGA-EJ-8469-01	0.626861639040972	0.643270587484028	0.660066687697279	0.670313680119734	0.615566198585071	0.602814393052102	0.725256013100011
TCGA-EJ-8470-01	0.618386873049588	0.628761318954554	0.671739684208941	0.687597181292853	0.569500493861642	0.60945453675809	0.689503210561389
TCGA-EJ-8472-01	0.614386435270088	0.635657827723888	0.666795455134365	0.690750358818308	0.598009068776475	0.626251204570281	0.735866293288883
TCGA-EJ-8474-01	0.609846813903683	0.622909931557653	0.654657156651691	0.672866045184757	0.579212547056721	0.607562309669181	0.680617536193495
TCGA-EJ-A46B-01	0.62383815016047	0.614302712356689	0.671794609583593	0.671493637758641	0.58122117121809	0.59432777233891	0.704388444557016
TCGA-EJ-A46D-01	0.634942200088748	0.62644151773813	0.683748213958285	0.6886060440142	0.594848855846644	0.603051637975189	0.724236287132025
TCGA-EJ-A46F-01	0.601419371597424	0.613982334948328	0.662682567440417	0.662905835132557	0.584800052832701	0.594409934523236	0.721144061496928
TCGA-EJ-A46G-01	0.620783239849032	0.61866903446793	0.632665736211124	0.63295584607178	0.586633800983796	0.588385183611399	0.700134976722768
TCGA-EJ-A46H-01	0.602804214272481	0.644518769228334	0.632763754655515	0.655667767594321	0.587797280546684	0.622868880742594	0.672588608693163
TCGA-EJ-A65B-01	0.573320605286719	0.592228601249962	0.634166104936032	0.640695853451221	0.546730395222229	0.57902050362418	0.660168241002337
TCGA-EJ-A65D-01	0.603710289761089	0.625003198364922	0.676230651346748	0.680067465111894	0.589431898177788	0.605482068485874	0.720377110757829
TCGA-EJ-A65E-01	0.613010206239975	0.606711474901236	0.657981652998544	0.672905756517299	0.550553708189869	0.586521969372767	0.682636699347091
TCGA-EJ-A65F-01	0.611811777176771	0.623697814602723	0.650125872192467	0.664999863500465	0.589188201038483	0.597435053772308	0.708816894565584
TCGA-EJ-A65G-01	0.601810316995489	0.594929008071419	0.648845471236525	0.655646227618213	0.545966415582914	0.576142862650254	0.658404196592321
TCGA-EJ-A65J-01	0.578104977870936	0.575490641202224	0.63465011316869	0.63553988071835	0.542051931580529	0.565727862917233	0.641444872071633
TCGA-EJ-A65M-01	0.595663515442041	0.595891037496099	0.651788622963209	0.670291612231369	0.542413849329388	0.585103061598014	0.67821148076723
TCGA-EJ-A6RA-01	0.59518783934892	0.622938082259268	0.641935179029662	0.650940086800392	0.564039824539079	0.593665955644339	0.673818167772707
TCGA-EJ-A6RC-01	0.55000567228252	0.603070418152429	0.593812125107967	0.598526396418057	0.525159609291337	0.576792962859312	0.606839507949816
TCGA-EJ-A7NF-01	0.618456661418234	0.634833241697276	0.666759432359701	0.6754383618169	0.589270728947316	0.598009566450437	0.719448908906759
TCGA-EJ-A7NG-01	0.601540031141437	0.635605022142758	0.636085059026375	0.644453448750287	0.570576138580862	0.605289239338096	0.661936399519619
TCGA-EJ-A7NH-01	0.637276341428188	0.617822152071702	0.677674293142524	0.689046718048434	0.594080479618739	0.601117171486223	0.716113555401927
TCGA-EJ-A7NJ-01	0.584230783148328	0.613643904987464	0.618369349738401	0.635240978484145	0.554356565913219	0.57822890341015	0.662273355634969
TCGA-EJ-A7NK-01	0.617541084379114	0.639642660065458	0.663473375166978	0.673636044564543	0.590823203260015	0.614772993550038	0.703796546550805
TCGA-EJ-A7NM-01	0.625080859333794	0.619245819766134	0.657589306558211	0.667908775590984	0.589336278968326	0.603181506485995	0.691843125375573
TCGA-EJ-A8FN-01	0.552387355631917	0.570408166030719	0.601155217095553	0.59717113303883	0.512526222046184	0.555875093842672	0.60160063880148
TCGA-EJ-A8FO-01	0.629946269636998	0.627565300615222	0.672925518334116	0.684735331664892	0.590136445747461	0.596642489248187	0.723840457504801
TCGA-EJ-A8FP-01	0.567153428702832	0.617295466855082	0.598411476633644	0.607782035986529	0.548946511899517	0.581390288477381	0.627976312041328
TCGA-EJ-A8FS-01	0.602318035861257	0.605027815184215	0.658671166145985	0.669759485924156	0.550429187252296	0.597458612642181	0.678508095825925
TCGA-EJ-A8FU-01	0.587566531072118	0.632470327137323	0.621872026518562	0.626363959609596	0.576428373313872	0.595567619660356	0.662119355964871
TCGA-EJ-AB20-01	0.551315955585957	0.596031470805938	0.570738957163107	0.562910501006717	0.540862934944668	0.563718213929715	0.605782341079245
TCGA-EJ-AB27-01	0.61372613247507	0.622196983269537	0.676927888401285	0.689238275201523	0.576446270818073	0.603706340663007	0.708737926991849
TCGA-FC-7708-01	0.616988260150736	0.642933304551461	0.66038810255003	0.668356370622344	0.591464008196367	0.612177857460928	0.703866536807609
TCGA-FC-7961-01	0.623505087268713	0.618094453905588	0.67396588622323	0.668786322883868	0.58840547166717	0.608310652223291	0.696547163461258
TCGA-FC-A4JI-01	0.612235713647926	0.601710388955894	0.670549987577492	0.678860251498013	0.554478626230955	0.61324254656768	0.651906910630652
TCGA-FC-A5OB-01	0.59027392393689	0.602996744708137	0.642965967578308	0.655292715606524	0.547761296613232	0.584175705995171	0.670973327633331
TCGA-FC-A66V-01	0.570149520219227	0.592108979238297	0.624009276401889	0.636847138955203	0.544938471700469	0.578863277909937	0.656841372681634
TCGA-FC-A6HD-01	0.576820603872983	0.592017427986912	0.647061209093464	0.660017986933771	0.537196849960144	0.588933298006019	0.647390206119076
TCGA-FC-A8O0-01	0.589182461933687	0.621441930283986	0.6245892895175	0.616935943828495	0.581689118871669	0.595567858752662	0.654415879546694
TCGA-G9-6329-01	0.605661301865989	0.633533513423826	0.641684295253502	0.655772704412934	0.589272574280107	0.600592580492267	0.70526874160744
TCGA-G9-6332-01	0.588350475053781	0.607322387309533	0.635722819688883	0.649176673454194	0.570306379111866	0.576431751318884	0.708199700616328
TCGA-G9-6333-01	0.610776486972207	0.610423191517619	0.663798571106872	0.666519621352686	0.563953280357256	0.593089332427969	0.696095404569331
TCGA-G9-6338-01	0.524683991640072	0.554996860297188	0.580985017412086	0.564493664637239	0.496652070806161	0.538975716153294	0.580353661276706
TCGA-G9-6339-01	0.596845298486004	0.626151501298686	0.647194473706664	0.672337362782515	0.568661654250262	0.610157912729435	0.689693378053854
TCGA-G9-6342-01	0.60781379925124	0.630005453464321	0.653929255970041	0.668602145857435	0.585988881933728	0.602230081006415	0.717690377911537
TCGA-G9-6343-01	0.595619476767283	0.590053328821694	0.659914415129467	0.658486401197792	0.541472527248115	0.58018963761551	0.665697501309662
TCGA-G9-6347-01	0.478136812029864	0.543012060263436	0.536418107598711	0.520685143074897	0.466062196050927	0.524030389923826	0.52710751709994
TCGA-G9-6348-01	0.590228281650864	0.633622507851158	0.641305007595879	0.648794959705015	0.574349228323025	0.606710622353484	0.67250637381104
