TCGA_barcode	A549	ABC1	CAL12T	CALU3	CORL105	DV90	HCC1171	HCC1833	HCC2108	HCC2279	HCC2935	HCC4006	HCC44	HCC78	HCC827	HS229T	HS618T	LU65	LXF289	MORCPR	NCIH1299	NCIH1355	NCIH1395	NCIH1435	NCIH1437	NCIH1563	NCIH1568	NCIH1573	NCIH1623	NCIH1648	NCIH1650	NCIH1651	NCIH1666	NCIH1693	NCIH1703	NCIH1734	NCIH1755	NCIH1781	NCIH1792	NCIH1793	NCIH1838	NCIH1944	NCIH1975	NCIH2009	NCIH2023	NCIH2030	NCIH2073	NCIH2085	NCIH2087	NCIH2106	NCIH2110	NCIH2122	NCIH2126	NCIH2172	NCIH2228	NCIH2291	NCIH23	NCIH2342	NCIH2347	NCIH2405	NCIH2444	NCIH322	NCIH3255	NCIH358	NCIH441	NCIH522	NCIH650	NCIH838	NCIH854	PC14	RERFLCAD1	RERFLCAD2	RERFLCKJ	RERFLCMS	SKLU1
TCGA-44-6147-01	0.548249030718875	0.548720974226024	0.514846810801006	0.597361261506509	0.530803475679862	0.525888166932871	0.604374171169803	0.546357453668729	0.508957331197923	0.566802051475766	0.640595723752056	0.636378784842285	0.560754210036858	0.598689712227437	0.569192566511658	0.510693628899778	0.525275138842033	0.538750200216136	0.545319326003693	0.569708658522724	0.48125347342518	0.522421829565345	0.580132152491118	0.522458381349762	0.604695565981694	0.551903936898921	0.53607343444263	0.592892294532899	0.532786154875228	0.58988806472431	0.551447104102966	0.587847123105387	0.572517132129844	0.522271101682125	0.479000298345161	0.604372125523986	0.543755511547835	0.634052133881394	0.544996120134619	0.555325713643942	0.560404392401334	0.538214761079325	0.552511514275385	0.535213086056161	0.56113139964359	0.52232247660912	0.59376012708969	0.530326778878208	0.599813451737592	0.464264461771988	0.571773953252719	0.600134155648965	0.57871643918454	0.531522037070766	0.622283850454495	0.594150081264053	0.510844971357186	0.604322267902133	0.593141362452405	0.564122013272299	0.58559930888709	0.519911352055583	0.636171633463934	0.538948896469096	0.57118906515747	0.491731653105073	0.464909110629351	0.485786249208581	0.531203997800573	0.571974749251205	0.617342581403291	0.546815920947059	0.607021748709258	0.555272016816551	0.519446764347941
TCGA-44-6148-01	0.495903012769212	0.495565809120651	0.445727227174459	0.553263062755099	0.491323058324218	0.475964569417444	0.539310596693885	0.495892435727417	0.442063509203602	0.502302657088737	0.562851705045315	0.539870147020447	0.483317919213297	0.535235474947629	0.476611741880088	0.47367795196014	0.480826926782155	0.47138297924412	0.492432850770113	0.504560855071003	0.414922652225042	0.454563710692993	0.522495234456388	0.449423300338455	0.531425013951495	0.516285380527693	0.464444048966838	0.523960801330219	0.456587015434304	0.517542192759349	0.467603648662873	0.529138241439686	0.512069275449268	0.452546191122703	0.427127302444239	0.538827103267393	0.481339888358485	0.54094964740667	0.489836777234569	0.486698352011673	0.48714303490469	0.482168917731348	0.457402715832648	0.451199870889401	0.501227825532845	0.470861158599367	0.516325074017457	0.468320807861542	0.501016119198709	0.428380076707896	0.484630045907422	0.547272911846287	0.492467552095036	0.444477821513741	0.546396756024459	0.511609676858833	0.438178858813844	0.530423107952107	0.512229359624709	0.502554688506524	0.503948138316126	0.461436931278396	0.545209836141916	0.474826528489468	0.50037329012656	0.440989090327534	0.419656419166752	0.412303871334454	0.471305065094368	0.501679330096409	0.55755189974763	0.496256851177071	0.547483622446126	0.481343625708079	0.469759529148831
TCGA-44-6774-01	0.619675581564824	0.578784995865771	0.571694384714717	0.629282857945807	0.566177707688494	0.54359467529887	0.676278082688326	0.591431612975698	0.572320986861431	0.639799316525267	0.64820564582539	0.68965288159498	0.610526684157946	0.621052183473147	0.617426677239184	0.616235472456198	0.615082221993853	0.562481458405732	0.622336952475998	0.592890955195932	0.539159411147345	0.576140110116093	0.618972025328279	0.564299694399633	0.628316656425224	0.619588297939764	0.599407442201825	0.610533654731175	0.577177314536756	0.621981797520538	0.609002960829697	0.657526243968576	0.609421061866392	0.582536507179753	0.536228358769226	0.696204267772329	0.614107861031588	0.64667587372763	0.619690335026662	0.619363333103883	0.621317508180923	0.573533471535953	0.592073674892148	0.585466704963178	0.611525788280832	0.588382110787726	0.64045410407729	0.602147567279242	0.653430655030708	0.495634292321705	0.596152006323834	0.627881954105247	0.600206179859175	0.584535963246922	0.668805782485452	0.641821210386104	0.591491649907032	0.618152591901107	0.648639586478505	0.620147105473134	0.654893967676077	0.568218810662421	0.667141823882493	0.568717546955213	0.578682301309474	0.551913046921591	0.520193055844435	0.541991077461063	0.571050099935478	0.601982678505932	0.655159634517358	0.613798248420982	0.610717276704816	0.644220398962309	0.583218003157625
TCGA-44-6775-01	0.612079929753353	0.626535813899073	0.595765970588286	0.690480014858604	0.603822716708171	0.565395065863856	0.703848576083395	0.598270484746882	0.582517137652898	0.651457989417069	0.72069307948118	0.722860354825817	0.633425901132344	0.692159054607063	0.645956661597577	0.591773011878383	0.591308893653595	0.597567996228681	0.621968030570641	0.633416801188993	0.532565136527255	0.591030787825897	0.658655799584601	0.595655558353158	0.661794674290294	0.621394540262972	0.608145055709037	0.659340011244206	0.596311273006587	0.671151059250924	0.625553773987412	0.644541091649491	0.651412991109679	0.596544330097258	0.542907476948597	0.695179861238295	0.607653772176442	0.705204521365049	0.622726471618433	0.642082073796346	0.643365380814446	0.597702001559432	0.627253377877379	0.624924385630742	0.621275142329343	0.591699469119177	0.662367882515132	0.609340982177611	0.678569957932026	0.507997064974367	0.642807189661369	0.681429436779576	0.634571522169083	0.578386848800626	0.709905776979348	0.681371428780279	0.568868856367777	0.656551657940727	0.683060910010562	0.629849745442226	0.669649720455328	0.610551731484752	0.721124039968447	0.618204109623788	0.650177779214921	0.541553711461606	0.537668681575457	0.543192606519821	0.582080547270393	0.654115234568095	0.698958795814358	0.654481955161918	0.673477603286788	0.62040983967664	0.600242011844923
TCGA-44-6776-01	0.546903960727278	0.547392501176143	0.514995124520673	0.595415567253612	0.533738466223707	0.530308592022605	0.60311893253119	0.530500027911289	0.502014845486127	0.569670560688447	0.635604688272073	0.627673740024456	0.559467019279443	0.608966839133663	0.560798332663136	0.517032918232069	0.526997170394897	0.548868794840247	0.555514176562446	0.578791607931727	0.452634895972655	0.525852141479123	0.596176590956261	0.532050551480791	0.609524108557582	0.558118973146008	0.515513539400288	0.586201067470792	0.543418346165319	0.578155567954595	0.530685271950604	0.581921808166567	0.570866594186279	0.516653733643838	0.453525132576209	0.613116142172958	0.535053183883044	0.620127244945428	0.546874337776742	0.560300507226707	0.572174332353411	0.554781279976977	0.533826852734629	0.537034278921258	0.56070511791297	0.517575348313827	0.597896202663993	0.520750883153631	0.604276479629592	0.423751382814504	0.590142899297055	0.621864712271365	0.570403210221049	0.51278144686297	0.633189768113729	0.599169496100254	0.486833418151696	0.60663543413389	0.614806924652015	0.556200420130713	0.571680771346019	0.523690835822749	0.644816993317309	0.535404030595305	0.581584384222597	0.456856113357735	0.457781906351286	0.474734606460541	0.531667693133392	0.565258527603767	0.628404197495867	0.546124925171056	0.602981784277038	0.53945536020701	0.519913941552476
TCGA-44-6777-01	0.598770039599082	0.575241733382956	0.568836176670454	0.617812564381203	0.575536821416507	0.543620109373843	0.66791466517302	0.579506767844583	0.570729956466596	0.628181105904147	0.66492850276236	0.684872740775948	0.595748814471152	0.647943143510984	0.611621843853297	0.587587472700121	0.596057227600336	0.565370011481403	0.602826187963421	0.606670667581705	0.525490817004031	0.570968150825009	0.637317762587432	0.559006264996098	0.632186235153169	0.607031362146954	0.581829892927371	0.617784298270804	0.572980432897754	0.615508783809103	0.596314625086304	0.640073844727495	0.605667023530336	0.568243535152722	0.521204554328897	0.68425181875892	0.594547131022371	0.640266978923153	0.600339480112998	0.609450866466368	0.628790512944327	0.576180045721092	0.604097107656101	0.593239245949425	0.606037852529049	0.586686259505261	0.644661952125682	0.585942960331571	0.667208458793454	0.502267708538945	0.612259025611881	0.632873227120215	0.600371252528895	0.57114902224125	0.689977574424223	0.668465119179788	0.570820424146431	0.625909841486504	0.681583496314728	0.609032225217268	0.634755230993976	0.562675455778772	0.686795693964447	0.580078055054467	0.616868317508523	0.537511828588117	0.518425662692125	0.52685583667297	0.566699047368016	0.593136351243923	0.688280706685146	0.601076180464938	0.625630765852619	0.620937735268718	0.565882851719184
TCGA-44-6778-01	0.575749402642326	0.555194060473326	0.512678396379477	0.580016347046348	0.564172198033685	0.549771930534536	0.601668625360722	0.612168474877667	0.515985253329644	0.559422972606376	0.583509633655134	0.579260165131635	0.551258130736226	0.571157031305925	0.551120320693763	0.542869132710328	0.538703146737427	0.521453550321109	0.563273331455406	0.580061519595304	0.557772747805064	0.54520247419771	0.610793717253712	0.542664673574828	0.59175370713634	0.579427339289051	0.563532040950806	0.603043254352934	0.573759052887321	0.56701386420311	0.548459995111497	0.631731624253948	0.559308389804271	0.570746717203383	0.542329354089161	0.667364902843342	0.662232835290947	0.594361242213759	0.576282422965139	0.598345226867127	0.559276724073561	0.578115832889409	0.520697279561345	0.552900863136437	0.622208706115181	0.553285718343185	0.593649688691481	0.554198477358388	0.576448776585376	0.578007745045651	0.562353020458358	0.576754678460655	0.569517482652485	0.573746960507402	0.600225639179245	0.584846579541391	0.555696153789643	0.602174784296363	0.583418865829921	0.539363115748813	0.563659558107898	0.550048587983765	0.594961223493998	0.560682766489669	0.540113202715468	0.571467203488107	0.522607109882088	0.522201404484901	0.560425495433103	0.55000776728053	0.597463148936501	0.541664381291779	0.561937280678262	0.595037277503193	0.552606117033829
TCGA-44-6779-01	0.652792992299168	0.62801862530925	0.649535036637884	0.674270415614587	0.653219239826365	0.591128926714591	0.704076632987028	0.574434421957866	0.630897860509769	0.668146501019909	0.695485474180955	0.698710333833094	0.687410750645516	0.698238169142905	0.680337683385019	0.616182047885185	0.619445631239408	0.635241933851235	0.65348975889856	0.652052474662494	0.563812093785871	0.636666907512553	0.636108324491409	0.634808059171113	0.70366298141116	0.648357280947675	0.634723782502018	0.682420676689464	0.641070464264701	0.686233415874154	0.668487127027358	0.638438589949212	0.70259799679208	0.600767932715829	0.554556450620003	0.674573817087732	0.633479563348258	0.676977223824509	0.648708422122869	0.64037884622008	0.661185565394994	0.651299067300208	0.673166332420741	0.653401037712576	0.660714698335634	0.626510177188177	0.707452624179076	0.634890576685748	0.685482963494693	0.472776743154214	0.685974005798451	0.71707524493401	0.671955371900883	0.616252541045342	0.719068732727448	0.68845350158773	0.59576944577486	0.631700002823406	0.682894657788401	0.66954194740032	0.686600425595566	0.65745995397715	0.698898176107287	0.641586059825553	0.670384858729604	0.529543139918536	0.556564580321973	0.596014630193633	0.589701540802273	0.694014558460616	0.697093023108655	0.684064351104395	0.686390425372495	0.679947463478977	0.620445126874255
TCGA-44-7659-01	0.536711112043088	0.558919711229584	0.528163547612116	0.609811329268201	0.552533994959276	0.523231180478343	0.612600404594096	0.538628772330291	0.521515055726781	0.569290221222756	0.656668912148314	0.61616210736616	0.564244355071505	0.647435852187634	0.576527694645646	0.515914244411631	0.52269286678769	0.557244152125357	0.554777194422456	0.586314362452776	0.46872211294907	0.529957241699151	0.571357193776939	0.526512137626561	0.599550838881644	0.56015186522591	0.519262659970091	0.581571834939677	0.52056735338944	0.602416490598839	0.535271359679666	0.560093675421834	0.574765273800809	0.514990105884565	0.488830797763714	0.595242403719491	0.51830573256508	0.637354416676681	0.532249088680141	0.560543687901845	0.596546036000554	0.543288359709973	0.566728025301002	0.537853990642017	0.545130944364741	0.532280596393473	0.581021880713714	0.530179465711129	0.62088078800345	0.439454890045935	0.575838744038207	0.612897931055543	0.558926120762317	0.503331078589287	0.634483318561895	0.622068410456597	0.496121316687658	0.596354275161957	0.622531307184104	0.556600158315584	0.581823573425348	0.540582315764916	0.645854350330308	0.565935101316192	0.631006871836409	0.473800239811475	0.490390935412738	0.486648586902793	0.517478965331285	0.570880109138526	0.656500312711777	0.554281979876791	0.615323885110282	0.536300859911905	0.52063586863204
TCGA-44-7660-01	0.594787318581198	0.603677516814502	0.60233746488816	0.647623850665407	0.586000225475819	0.599737447442346	0.635355633774042	0.550111399966934	0.556420020831975	0.591995055091824	0.665614575268739	0.665940070362291	0.612221193411044	0.633931008618173	0.616225775064797	0.554733984629099	0.545570059774363	0.568439364843003	0.616554682594922	0.634432132997067	0.545862395676192	0.579989990232994	0.612680169089397	0.605154307906018	0.673458424004208	0.592878365022236	0.617917186497377	0.666129235692436	0.61899718278756	0.674218522378571	0.617078467644311	0.619473759674287	0.627877138387532	0.59904414139819	0.55886734895304	0.664402244660655	0.605215037239667	0.655437765138313	0.602360990951444	0.649374311173896	0.586730829942137	0.587113089681796	0.577018831518237	0.597413797156205	0.620012243809595	0.561999331148881	0.627163471583152	0.613036695107478	0.638256782378113	0.529100310203666	0.628720405788719	0.645798479933708	0.658786660364081	0.574577329551807	0.640383143569129	0.625610527435676	0.576991127991303	0.660175234643921	0.625952482994843	0.60439088313806	0.640416679474926	0.605672659279534	0.666932664519524	0.585269485488286	0.577267148799221	0.557003363005601	0.536076565755347	0.57275545526518	0.579250681416222	0.653303074613675	0.635650815058995	0.632202514732309	0.638955413562065	0.625649480220124	0.571948282863027
TCGA-44-7661-01	0.649973187600189	0.626700906553915	0.642365335500311	0.694017089750792	0.670815926784985	0.616566949015663	0.746796470445194	0.594107415971649	0.642844477664122	0.686884088392435	0.714007402868963	0.724766294997663	0.669077885638652	0.72962082684265	0.698701853010014	0.646137406121764	0.645295503439671	0.623828842330692	0.66212750552645	0.645451511048293	0.591854205738108	0.626799392437896	0.664799677950762	0.63133091341573	0.678824351510958	0.657223948050393	0.632177216403665	0.682369025515019	0.627463579635333	0.702304571620817	0.654653337622824	0.679000975535711	0.693986808469996	0.628154160705553	0.564727597071	0.736595987159333	0.660966098511874	0.680764048097356	0.674874259371431	0.671625370109745	0.69433456263167	0.65148880867396	0.667250159433685	0.682219781834724	0.66611745891803	0.630451018752574	0.700097882485574	0.646689241291742	0.712525460884259	0.505423013745067	0.661387358429337	0.699127539860016	0.647222765958477	0.620315173604497	0.730920268439249	0.729305150874015	0.611198832324458	0.655853809918704	0.734933551518765	0.670372058861617	0.69611498317051	0.655951026243101	0.741767056670697	0.669514967490177	0.68263179308251	0.562478110009032	0.601091871430543	0.589504988322109	0.596625492839154	0.684428152145328	0.754435138149179	0.677160464272528	0.66177195359114	0.680231665351022	0.647009267068384
