TCGA_barcode	2313287	AGS	ECC10	ECC12	FU97	GCIY	GSS	GSU	HGC27	HS746T	HUG1N	HUTU80	IM95	KATOIII	KE39	KE97	LMSU	MKN1	MKN45	MKN7	MKN74	NCCSTCK140	NCIN87	NUGC2	NUGC3	NUGC4	OCUM1	RERFGC1B	SH10TC	SNU1	SNU16	SNU216	SNU5	SNU520	SNU601	SNU620	SNU668	SNU719	TGBC11TKB
TCGA-BR-8590-01	0.701124474729438	0.655806743357059	0.550909093301888	0.545363129599979	0.576693632956747	0.634543391351928	0.600716881229115	0.710290422712323	0.545705112840377	0.553069844930377	0.750946455967979	0.551073800215837	0.671165472536736	0.718182863201872	0.681310517971479	0.522719606112463	0.57988347306067	0.633448778013018	0.713005152759884	0.620089304347201	0.597121850561072	0.61402897121292	0.70895762488786	0.637256656637071	0.651099833186297	0.713436644937641	0.717699355546155	0.629801056599955	0.557235828225543	0.522131912018397	0.721509681345253	0.631918766260282	0.683505997160265	0.688655823317806	0.721873873318723	0.721984851804809	0.617121881292659	0.664103309464492	0.681523416872501
TCGA-BR-8591-01	0.706465835174718	0.661170866090838	0.534306817229114	0.498715156991961	0.550948159125161	0.578517885045464	0.563737547399764	0.72854903796919	0.514077934881761	0.53945474978676	0.743905547282436	0.530510845106009	0.713233600982259	0.714847130694305	0.682150526547163	0.536520015419316	0.563973545320238	0.593630375984466	0.706713890789731	0.602117286710522	0.598315677847933	0.574069721682136	0.704650445345604	0.621064213651641	0.644233586089986	0.711452411928372	0.719233884006324	0.583719548052622	0.548997954062244	0.548010455988839	0.712675500052463	0.606564126173826	0.686946077534735	0.718173065693284	0.736122525806797	0.74040399270048	0.621554107147657	0.673654916908126	0.707463606937449
TCGA-BR-8592-01	0.656281715178098	0.624144734446123	0.60171885068418	0.577666339313494	0.581801857738342	0.617494823301397	0.593066036176306	0.698360792944396	0.553276479621203	0.547546862296411	0.728655870111361	0.562296363095315	0.646126067757186	0.653359823162145	0.65072423391538	0.514219175539253	0.554711440551816	0.620329381509868	0.703967182627036	0.583686088213255	0.573185020429497	0.578190104694159	0.658266847459419	0.615264626587679	0.60861063426655	0.693025245395407	0.685495963281211	0.629621149150029	0.545268181339714	0.524701427577739	0.72893236233686	0.601577311166168	0.691509393128541	0.680329364793871	0.671200193616798	0.705951194826579	0.63242017219692	0.63954140602894	0.649608003767858
TCGA-BR-8676-01	0.597870953808755	0.618069946707898	0.470449321276742	0.461061673151481	0.49031203709071	0.548124244517897	0.520252078604279	0.591176562962879	0.504541359161694	0.538121345724314	0.601037590304581	0.507218588097043	0.575234141801945	0.585228611591622	0.620404789918974	0.547281170008766	0.540893854216921	0.51223800883425	0.59377735250484	0.530117996946045	0.528201443094974	0.522278104525379	0.59779057728127	0.523364940120442	0.574943522688258	0.586081702760931	0.574494937397862	0.50005738129878	0.498535303640005	0.524458485783073	0.599305597745585	0.554989357403377	0.59731574792447	0.587067340306263	0.62325730437287	0.632463551728746	0.543762080015139	0.605889582183242	0.592702688064468
TCGA-BR-8677-01	0.68684921409545	0.662429532061637	0.566518223108731	0.511354311767105	0.579099378026392	0.624867840876644	0.584650136989931	0.721349925627641	0.537401841228033	0.561193563314763	0.734231398826627	0.554690471708204	0.678418033687185	0.692022705464348	0.675406307856133	0.545603291034236	0.589886112217387	0.636578689556841	0.720436149799295	0.630933978498494	0.614635334353393	0.607915352837395	0.705291739150795	0.64810283652318	0.657159687321882	0.712679890179062	0.727884439863793	0.626042683311842	0.570513492981049	0.545215196251887	0.708972479445962	0.634242781830085	0.725777136313389	0.69162372993396	0.713956200529371	0.716921415480901	0.649480219581586	0.67120865020618	0.678187444228936
TCGA-BR-8678-01	0.612606712821875	0.614658091798293	0.631339183964612	0.526521945928422	0.555536284640485	0.591267436726383	0.684366652178697	0.582147141602093	0.596147956738658	0.555963707501914	0.624461724460068	0.606690242441423	0.553949261760994	0.62298326499237	0.623059979734053	0.522984262926456	0.584240690068626	0.670393427319046	0.649983475668614	0.646453400265735	0.650888772084135	0.641385836222753	0.681862427621617	0.657426270813938	0.655071182962018	0.581563922548669	0.633292189658835	0.633495016794157	0.608913022942361	0.556707162340173	0.599032388499378	0.643950037298958	0.614862763863696	0.571718459040449	0.638597164668703	0.601556997014413	0.633924322522304	0.603136912247102	0.627717199314491
TCGA-BR-8679-01	0.694433962170702	0.680334400816887	0.540560367169937	0.525261074240543	0.555008557764193	0.606310537951404	0.569848332900623	0.749681286192542	0.522561470111107	0.566319336217077	0.766379691770069	0.537190033552415	0.678455468861639	0.705376741343019	0.691749279067877	0.542336155965311	0.57699945950711	0.587298594063551	0.724019304306442	0.604169313316658	0.587145421247408	0.589506887657678	0.690912170866626	0.620417752064352	0.640090246419123	0.722737861584407	0.727698047870969	0.59597030530798	0.542724562538038	0.530903402891135	0.731593477269078	0.605982606254847	0.697901119859819	0.722908503276551	0.721700596191349	0.752905558556351	0.619845514887225	0.682317577718285	0.674687910731434
TCGA-BR-8680-01	0.669182192355538	0.648168862527422	0.558902463919678	0.504088602270263	0.52848019939024	0.609305811313513	0.577399128955481	0.712543572948615	0.549348856543543	0.557989371659902	0.708784281141443	0.545638348239052	0.655291842297061	0.664106059260498	0.657936021804638	0.555325644325245	0.573701519243043	0.581092933731694	0.691705725577738	0.587375387231029	0.592195908633523	0.585366007604264	0.690113325303865	0.606635783159897	0.624009934543978	0.673114143207278	0.689735996716197	0.58589059936893	0.546289038179456	0.547900781110759	0.700812016537348	0.608784907626078	0.664762048120072	0.668507864273408	0.688164322444233	0.700148701130475	0.61625387792296	0.650585415751291	0.656553721647329
TCGA-BR-8682-01	0.656577634778701	0.6101205291274	0.549099343586202	0.540368904695931	0.562917305701797	0.599853939239343	0.553220554758663	0.713393529498352	0.506535070086613	0.538387585016737	0.724070206294322	0.530646508442575	0.642118696617504	0.644181444273354	0.647821722308308	0.51372151321148	0.533239162124289	0.576866036173744	0.675538116813962	0.557340770163988	0.547911680302096	0.552621841659189	0.65507998414	0.584204507458248	0.589560703757005	0.694214992214716	0.679326596485446	0.588026722339247	0.523324924445414	0.512931642640343	0.714494056775994	0.574099529162705	0.686504570988954	0.674631244636935	0.671557563607951	0.701003504411295	0.601772724182906	0.642376624365198	0.640422986267735
TCGA-BR-8683-01	0.672626575329716	0.651485900722598	0.551751522812711	0.530784512267664	0.560585707666908	0.624797666543403	0.575475284774518	0.723787236901942	0.526932670682959	0.583289381852387	0.748073446141943	0.55543771654273	0.658983811082221	0.678845239467845	0.662361590234169	0.527606395646251	0.584794530066287	0.629357373877564	0.709320981699563	0.622409415560858	0.592611241520639	0.608809696193032	0.692758341515976	0.643582675305202	0.646515485516616	0.711186824095247	0.709526037913669	0.627337563455763	0.564403146087477	0.53036849329944	0.729089518829581	0.629198552897694	0.7163488885363	0.684429926454834	0.700639091111214	0.708015283391599	0.630728231752665	0.663111700745782	0.663304885222308
TCGA-BR-8686-01	0.691290005870494	0.666964548236929	0.554470604012569	0.527387376662614	0.588435265283439	0.618281302126661	0.578837911260046	0.700196482053397	0.533075248370095	0.551552628078247	0.717540278801035	0.542809592215062	0.653885765635958	0.665513090852174	0.703181396392386	0.567883551235204	0.558029184359986	0.571035863890353	0.703522878663288	0.570869770320682	0.5741225094745	0.565737199376867	0.675513907318166	0.586601515580104	0.610088989374119	0.703717603346834	0.683311278002792	0.585497702646631	0.545984205117855	0.565447307467277	0.697564265916694	0.599223759730387	0.678176154473423	0.700778489465108	0.707750807832223	0.73474146582118	0.608559323091279	0.697951044481996	0.657674570848973
TCGA-BR-8687-01	0.627357171690325	0.594517022426445	0.55636793143286	0.538641576862117	0.562294034461582	0.560643339906118	0.566617672185531	0.6167254107104	0.510903797565494	0.498980585699128	0.708044064589046	0.522183331041137	0.589652332964532	0.627692797821233	0.617030308470548	0.453189737750979	0.514231523224527	0.620170871456448	0.686205185914777	0.574384241200816	0.543386010425481	0.559822844502066	0.627810086035591	0.607381566458019	0.592885023213262	0.652716514391565	0.649805428475864	0.599827443144421	0.534385902352763	0.484086153290861	0.670780888481963	0.577059197064521	0.625755694003905	0.624832207143083	0.649750241013652	0.66186092564661	0.600466474362433	0.576423114284045	0.619690873049792
TCGA-BR-8690-01	0.644338455374285	0.63846312313638	0.515821359224577	0.490859340226779	0.542451091189872	0.598205885491629	0.550725812125177	0.674404294308457	0.5121957570236	0.517416600895264	0.680229873695774	0.508382714193534	0.625570120097832	0.661167905903747	0.641636509998838	0.540933144469865	0.549525661358435	0.556993300231875	0.638024513297264	0.59161107229674	0.577099975987327	0.568453985692901	0.642492551011054	0.573886734011986	0.61387179257252	0.629576947584577	0.671813422708912	0.576035525532261	0.521626752613255	0.511498353512446	0.671791589924858	0.595655324487132	0.656445859669794	0.637709938923293	0.657726287604642	0.660222526244833	0.574612795470618	0.634064988409674	0.616955223987139
TCGA-BR-A44T-01	0.668182171124869	0.640624556260298	0.615028996233046	0.569684492896992	0.577182724529037	0.642023781563748	0.619439994762799	0.679084796064463	0.585093409843661	0.588903775294994	0.711067479582091	0.604039971833609	0.63471217090823	0.643416801150701	0.653696572848026	0.593987860829638	0.590465542579198	0.633476087008292	0.701031116723522	0.614165668292992	0.607711695633404	0.604821715429599	0.677751222355992	0.623875428340603	0.636286359284642	0.674389486470752	0.659646401446283	0.617180927469548	0.576581802746192	0.572938965061066	0.683817182383034	0.650464838881116	0.684015852802222	0.674232176013359	0.666357664723173	0.690700226545555	0.67372368899044	0.650688763788455	0.663157251903724
TCGA-BR-A44U-01	0.645064411166838	0.623512719374562	0.516102472105927	0.474314301065896	0.512976160481078	0.551934393146256	0.534663753168079	0.714185134456798	0.491058101775926	0.51207131640915	0.720514764692087	0.514630305165675	0.630941602213723	0.6542192381437	0.648807261751415	0.505215813758733	0.535066500823206	0.555783998679163	0.663099899047521	0.568816659195975	0.547584888175454	0.552778821355368	0.657250238288674	0.593744840378933	0.597936846812236	0.653805835164756	0.682590612636791	0.554439425101498	0.5106413277864	0.486321934310121	0.70044522921704	0.575978636719363	0.668092891374837	0.663387161433554	0.681447180856558	0.706659326202023	0.580870120938226	0.642553160691505	0.631660718987937
TCGA-BR-A4CR-01	0.540230223814939	0.515318677040753	0.586778785286854	0.658076811821212	0.529159929777934	0.559393758027397	0.576694422550901	0.521904144586129	0.532898881822551	0.529549113678551	0.58908395952539	0.539415841574265	0.499706034206902	0.514579100712731	0.535623525527696	0.489403329762996	0.521969930487566	0.567540365221855	0.611318073831986	0.543343864393074	0.530140538575527	0.537480407962202	0.545714541538157	0.55900691605615	0.543858837608873	0.547917906186299	0.55088490531802	0.556965171789005	0.499617397675394	0.499529155828186	0.60522168276094	0.557478581308072	0.561839162855727	0.53275522625865	0.527797000593179	0.549897556908388	0.579420519920258	0.50625272512237	0.541595908099686
TCGA-BR-A4CS-01	0.637951752106161	0.605672173117466	0.488704006920241	0.482624935481624	0.544964830464572	0.537590829548975	0.500360910928491	0.660776897624787	0.454051229509928	0.499705427840799	0.683820419059231	0.471144364748824	0.615242559128486	0.649587923583203	0.638434437124654	0.491073080095902	0.514480574078186	0.519484757346145	0.638997569413848	0.54332683760551	0.528924790311227	0.515334650582587	0.629768128127358	0.560986150089872	0.576090950234298	0.651801006724926	0.662807832548533	0.522056815983663	0.490662455950718	0.488605923581856	0.674520015212383	0.547911867353248	0.620947983414974	0.648190560964917	0.66302177765305	0.682931473459058	0.558687587524373	0.598096803942422	0.599001622433915
TCGA-BR-A4IV-01	0.634859206387405	0.613039730906982	0.590852128589461	0.575474772965565	0.5652876001078	0.623494064462597	0.596836510207681	0.633423358077479	0.574256536427807	0.622822470992659	0.680990118104079	0.607678049722927	0.585898770040416	0.613203637960389	0.619282500976625	0.533854830982408	0.618687927744683	0.649235176130891	0.692903275154994	0.606972440737546	0.585616142094639	0.60254871726414	0.65798055514305	0.632784954626704	0.632419344501628	0.64286945174618	0.639817902322271	0.621929071512184	0.579064638313558	0.546011341339935	0.650696210284996	0.629586653524409	0.667679861865669	0.631731655033239	0.640493948094908	0.654843978528518	0.66801599662057	0.614026274554914	0.64131173675883
TCGA-BR-A4J4-01	0.67359542075807	0.67002406065909	0.491722589656149	0.463063419026651	0.507115933104855	0.601122129882737	0.529889466799761	0.707498435503901	0.481383133563914	0.571009464448145	0.682475054531411	0.498757271686323	0.65355634523521	0.687124570136996	0.681681299818903	0.554929394704739	0.574533420245588	0.578671371216183	0.673894913282689	0.596490605902768	0.592403658065568	0.608742140390394	0.695832498926749	0.645855785390861	0.643800278689891	0.692391562149512	0.674734191226417	0.590812355272915	0.52556121137324	0.522004953058755	0.668980519280087	0.601300400986902	0.668113756722748	0.668957292541094	0.713761538634683	0.719271889080258	0.573214053376331	0.691186585948239	0.648724962937913
TCGA-BR-A4J5-01	0.702089931665793	0.655312181088843	0.558730873801922	0.525604041314209	0.549476382297923	0.602541485172387	0.564823107538907	0.737831290328572	0.532853367534367	0.569700660549084	0.756067911230392	0.543079300721162	0.686330002302222	0.702691422404624	0.67768873262846	0.532035035381777	0.582196327003097	0.60718885606338	0.711221136024122	0.600205264348795	0.587274527684003	0.593323668323054	0.704589860801836	0.622275168535339	0.639724584289215	0.709527613347601	0.72912496226219	0.598531107136639	0.557868947748287	0.537190124169797	0.743718105877934	0.6094431667613	0.686452333347878	0.706109662416926	0.722811886971562	0.73780086343212	0.632804680707739	0.677601031600042	0.681012526985509
TCGA-BR-A4J6-01	0.66031854675326	0.623948657940407	0.54600760159036	0.488340013093947	0.525780104811426	0.568990096644204	0.574451100430028	0.651236655033878	0.512346069716684	0.528795055197783	0.699236501517822	0.534906508693243	0.614954868632222	0.649833598058219	0.658191854819939	0.490128141390129	0.534090802724443	0.615319765218923	0.687558013084103	0.599633390381988	0.577660244986405	0.591183306451509	0.687987193563143	0.624224715373383	0.613629079180841	0.672723055180934	0.666725110893631	0.59716001081047	0.53646468803086	0.513741049860847	0.650988916933457	0.620350888848299	0.641076499896387	0.633024090265372	0.685145269698874	0.688319472359042	0.62691353359767	0.599694691084698	0.64243672811563
TCGA-BR-A4J7-01	0.684709283226473	0.644784748994571	0.595642164650496	0.542011977125706	0.582923047542102	0.623866220145527	0.605892860707754	0.690031436987086	0.5639757978722	0.569819660472045	0.726050364788364	0.587257192993835	0.641493558394843	0.666064913396112	0.677583463546566	0.554971269280199	0.57991633191308	0.618172688934427	0.701432363447077	0.608083077841806	0.604547119139152	0.59353706441665	0.698570697409383	0.61262930087449	0.640898521906824	0.684040773374631	0.674821320448105	0.594512939061956	0.564108352533209	0.570845980272501	0.68433323022195	0.637703649405572	0.673539427779094	0.689134473709022	0.694764132571786	0.708151745071194	0.661380520724933	0.662426602865343	0.677122325309771
TCGA-BR-A4J8-01	0.668767827234763	0.654535170020965	0.555073886231859	0.530289315932331	0.562911756444539	0.606398743836256	0.564051846745869	0.722962641563147	0.536993412918861	0.549756586808802	0.737952436269859	0.545492382769642	0.6565626142459	0.684449034648075	0.678616074879653	0.539776446438745	0.569479833740714	0.58605498356086	0.700494520959369	0.589006380975051	0.573516051193714	0.578600944448054	0.661808089143196	0.60892123465948	0.61142000370738	0.694174008158429	0.691534209342501	0.588930542778376	0.543340511754212	0.536592450454721	0.721663120683427	0.609119009893862	0.68982700389178	0.70905132275638	0.701995492799088	0.740087101883498	0.627709160867953	0.662886378867752	0.655798356721282
TCGA-BR-A4J9-01	0.61257432958545	0.58502414896183	0.569577271040368	0.576848442644685	0.533390898546372	0.597526513647462	0.569192118426786	0.620522418029631	0.541880973049435	0.577954946268677	0.65361255553621	0.576186221616588	0.562538642184882	0.58353126646835	0.590514388372581	0.525268405158384	0.572463870556514	0.600821310218021	0.655870823637223	0.56468952959794	0.550458183203698	0.555854095831058	0.635041442030013	0.592949435809539	0.588140305850562	0.623404671235501	0.607352577947371	0.583194557994645	0.536044628386988	0.520037471406579	0.639672813712878	0.591965704045699	0.637400470991193	0.606217449555784	0.613392978575113	0.629917063818215	0.623374827546052	0.603937425413307	0.609973943563464
TCGA-BR-A4PF-01	0.626011109677764	0.612508670824513	0.48945759698885	0.482474205411902	0.53244489988988	0.545230614824138	0.518316659671724	0.680708814905942	0.456955816943955	0.493076164922616	0.695237422083728	0.4682358568529	0.622541331071092	0.634542161427904	0.627634099409444	0.51551446424364	0.514881475331729	0.528922991190441	0.651577369616169	0.541966437308494	0.524376092367203	0.51798181386365	0.620781935558111	0.561573942018086	0.590157799817318	0.639292442669923	0.668759407966783	0.528708821579961	0.495932347279961	0.486988049599005	0.693444355923704	0.544712326780765	0.6520366703357	0.642166775876601	0.649720779479774	0.676888394697248	0.557622280372555	0.627564829742682	0.612306861910943
TCGA-BR-A4QL-01	0.644156056058777	0.586559217999749	0.517714538355216	0.463088808866762	0.509948744485989	0.52782805924313	0.527567448824799	0.694149346045284	0.484821696133673	0.488986544272786	0.693190618950995	0.487542077473683	0.664657923037856	0.642437858011921	0.621706332805589	0.505904996255113	0.50644081983467	0.553867979884247	0.657858043124638	0.540287349814621	0.543563242205343	0.518895834357898	0.629877259522087	0.559696601751853	0.592469616049758	0.661079154615025	0.669508819330326	0.52836376427333	0.502671987953494	0.511408744087315	0.688160874093519	0.543079970981866	0.63462771460649	0.681023430453574	0.664929340300553	0.688329741639079	0.571116459582413	0.625099363557159	0.647538767658686
TCGA-CD-5798-01	0.657504349800818	0.614877033422825	0.535762555221544	0.499248071901239	0.517316001944496	0.560134054376289	0.559567160637343	0.683937865854595	0.502517532892965	0.537740461368997	0.726018067949275	0.52961306228822	0.618549828280536	0.670258394543121	0.64514730197913	0.476054882951183	0.556747497517663	0.622384536901895	0.704492957068085	0.615227250181456	0.580531766421139	0.593266517815472	0.692334051525669	0.655523626431335	0.637815959552449	0.682376971068402	0.702705936470353	0.600544541649895	0.542069481189231	0.484071523341946	0.681288707643537	0.609888933018927	0.667267458161413	0.648659829848427	0.697825447873902	0.691958729822147	0.618957287225099	0.618348166937123	0.649795014637285
TCGA-CD-5799-01	0.6350048469626	0.615979123799819	0.514704813867606	0.490879315968551	0.564702773698056	0.539838070349843	0.518986182684005	0.696087052275088	0.470451115050835	0.486205225132474	0.738130542233421	0.491960995554441	0.629299351919439	0.659040367530161	0.649989425766785	0.468709400725818	0.513173018082365	0.562527535156001	0.687078765576098	0.567858430060099	0.525138605150309	0.520074871118336	0.654921260758611	0.594916351872373	0.590455792403768	0.683289018004944	0.69427145052858	0.55850570116138	0.513780170897482	0.474672098923673	0.712456036164434	0.561587187585492	0.667098742081353	0.672288480248487	0.696915197970818	0.710259835602484	0.581058261066311	0.61890918273564	0.623686222921108
TCGA-CD-5800-01	0.599009071800159	0.580173860104464	0.533121669711571	0.482735920750185	0.600526323732364	0.52600529503586	0.554310913724857	0.603741011454562	0.481773452554516	0.431652796639227	0.668781441337021	0.478366930345639	0.574136477767316	0.625385245220146	0.602845599069807	0.42411159526781	0.477581581031761	0.618229595968269	0.649773833832234	0.587124407901035	0.562325713013627	0.568874088888725	0.615608519417465	0.604213521170475	0.580081080875081	0.607833407328743	0.654848740896281	0.620961944328135	0.528682978335196	0.458143467403906	0.647203288623241	0.55657933079736	0.606669092482205	0.586551183527726	0.64201766763496	0.626822962615169	0.559320159978403	0.561928384698412	0.585784789907764
TCGA-CD-5801-01	0.657821996810296	0.67119996747088	0.514433081511777	0.45642729106735	0.509223060180019	0.52711095538143	0.537619820763693	0.696477125320612	0.476993635207432	0.510117514149455	0.704950800292395	0.491362845473122	0.636928652488528	0.674073207874841	0.710021386804968	0.543161448592042	0.523517755352	0.540888978596667	0.679447834164814	0.564687241261831	0.555096684832905	0.529560359647309	0.674221857877819	0.593406983556128	0.60652255204005	0.666472740251957	0.679086111261392	0.530196305253431	0.517055229842336	0.522414799692627	0.671595306695823	0.575578288444145	0.63109209606227	0.670840301521514	0.736417317611214	0.742785958919046	0.573998373439316	0.688381026972171	0.642413049773704
TCGA-CD-5803-01	0.662201554936016	0.639289698735183	0.571071942321023	0.536777903274103	0.580660103343166	0.601588688668359	0.596660509254677	0.690634389266749	0.529032992438486	0.530876371654743	0.742196535367499	0.538928728937864	0.646179424854081	0.679007714182514	0.672193941524153	0.509121976592555	0.554990611264657	0.638003519988641	0.725835048482676	0.630191707202945	0.603392020245503	0.607819553117132	0.698866882787043	0.666680279078846	0.641567884357505	0.702509953798019	0.715962282522531	0.632159802826339	0.5500866316459	0.510352092860435	0.703810044325157	0.625610372499896	0.685080124361978	0.676304135547845	0.710606645166479	0.711098622762647	0.622458936473083	0.629098447270208	0.658626884845382
TCGA-CD-5804-01	0.645938451009055	0.621981882840031	0.503794658839638	0.503499493101992	0.569914699396901	0.568787865536753	0.536697989239198	0.66363501228456	0.481229767055672	0.494974781982049	0.730670587696831	0.500691734394456	0.622864907596111	0.664537667013293	0.652510458174389	0.463196514468765	0.525300482884391	0.585494393506465	0.679415663797109	0.582473792122629	0.536378280646852	0.55845939390064	0.648271753042964	0.611702068709649	0.59780398764445	0.680260632873949	0.673544282624418	0.590083374318104	0.516663095859642	0.467347266982253	0.691484892853878	0.58986000946026	0.658657325623747	0.652626453077337	0.689117379744121	0.704218611490841	0.588181745435108	0.606229865302107	0.619156991832763
TCGA-CD-8524-01	0.676849625636142	0.672516592755108	0.560619828069152	0.536752145518212	0.569935904422451	0.623022631785811	0.595874980831642	0.677779097341645	0.549838083109751	0.572513288524932	0.733625846657498	0.548741187781264	0.647465824794778	0.687600024480075	0.683310416095467	0.527434107506428	0.603071676009717	0.656183274122783	0.701479703230949	0.657780131035143	0.632841103970563	0.634088500276319	0.703811682744703	0.681351587937529	0.686233021209413	0.687487603238073	0.708381013592856	0.637781982783968	0.590050931529498	0.539376105970364	0.692772392376994	0.646353913761113	0.671946689080526	0.662002362192119	0.716554788015975	0.696188287467842	0.64914282719131	0.645267231514983	0.679169617496508
TCGA-CD-8525-01	0.644479325207408	0.630274554107656	0.523204129160638	0.492620283830703	0.585950373333165	0.578641337312381	0.555098867456792	0.640090055436241	0.497554267377742	0.489151254624444	0.701518733812271	0.49085156901733	0.621244859202217	0.673036664512898	0.658014763526099	0.477775761741051	0.538848743999796	0.61334823174584	0.675628851395709	0.61993420457254	0.580774595685084	0.595378836160198	0.664040711971212	0.631750885816479	0.633776707277301	0.658051765316255	0.682751692512095	0.619139343301268	0.542963260143802	0.488769570000792	0.677611974545602	0.612124511312138	0.648185719977363	0.621702920549308	0.688568120312331	0.674973981911508	0.599244221207708	0.605979768836612	0.628082521225699
TCGA-CD-8526-01	0.614791551455599	0.591326209328062	0.53831483048215	0.516836391842353	0.587322622371301	0.611073889233377	0.586588677855498	0.58068244097835	0.565791911654396	0.506503925357093	0.644832030501326	0.541764686197263	0.596126462541639	0.621123012527852	0.595220518248744	0.481796443999616	0.563436814288776	0.650539450746768	0.657061057893681	0.616815943995684	0.59414828659807	0.612260668721189	0.612333624880911	0.615679234424638	0.627247870487691	0.586036897535009	0.614840578002563	0.644707582666824	0.577856495230609	0.498313824059781	0.633673846826034	0.609551249337278	0.613828159992541	0.575555118373497	0.62154832569863	0.60708443817347	0.583397631224021	0.582092679729277	0.602797843874034
TCGA-CD-8527-01	0.650099693085096	0.610327236144772	0.53810455865507	0.511660254012433	0.572522216279156	0.58036242713774	0.568169778237356	0.644271138287471	0.510915877801352	0.505341794154784	0.708816623040716	0.534067522597386	0.624427855168501	0.668661653138948	0.635732000294512	0.479659297158371	0.545453817776697	0.630736809528669	0.699722647827012	0.617268720585467	0.589483060801414	0.600380480090354	0.667571995236701	0.639826289195711	0.63104544161125	0.665435669197136	0.676235338162671	0.619954740175209	0.560544332540538	0.493668028375204	0.667696182749785	0.614675975185491	0.671205995639943	0.639828692516545	0.676892813749558	0.664640025431964	0.61620147896838	0.598558980728454	0.619161623694407
TCGA-CD-8528-01	0.643394598611606	0.619535288672332	0.515638038622025	0.472208949665087	0.537008979651171	0.5706704211635	0.538031097473375	0.72014376626694	0.498217975686339	0.519071363484423	0.732823289773136	0.497936740912244	0.680540397355381	0.680400576711895	0.650685471373752	0.511838524795795	0.550772894978057	0.574296826428122	0.686418004804246	0.587786052392049	0.558692732771202	0.565754371918445	0.657798562701791	0.605357851471253	0.622114911026068	0.688471441794025	0.698452138941298	0.56905071533398	0.539465709955087	0.51137240841422	0.730054313445112	0.572756108489565	0.67810243892076	0.681571947598422	0.688474917833301	0.717611668481144	0.602149461891185	0.639526336405229	0.646182686767084
TCGA-CD-8529-01	0.642413981952806	0.607791144895465	0.512726102089727	0.49759610266448	0.552322599403531	0.561138206644987	0.532130447266311	0.672926774766084	0.474104384988038	0.507900851526412	0.721871518229676	0.493132899225737	0.617594053176676	0.661846576091645	0.639536235999431	0.490048604464642	0.519220693764919	0.583238340134709	0.678491003853063	0.565667144888259	0.525147417696062	0.542992249719617	0.650305764408299	0.598789594796191	0.58326350765405	0.687130074714366	0.679784116213369	0.580377680015984	0.510799695255686	0.476313179228499	0.684007958662943	0.573438116701714	0.650575620693783	0.644185350089193	0.678711161040644	0.694298748219225	0.586862562875427	0.609035985830936	0.636760836581841
TCGA-CD-8530-01	0.687856791854467	0.660690365270901	0.574670772266173	0.548142107217044	0.594984797773635	0.621527943774784	0.608343783456098	0.681253273490761	0.567689617795438	0.564821555383091	0.743969070540526	0.56840718808908	0.656770789991341	0.677151882206849	0.677463336256152	0.530831225421051	0.594902991409792	0.632797826740487	0.708622518153579	0.623826207406761	0.608526224581138	0.612167738612646	0.686303461079333	0.632563493011376	0.663188784045183	0.685617135234943	0.699417844194333	0.618225452368941	0.586109565624338	0.553235440684105	0.697191510319292	0.628966504715411	0.673082735123971	0.681968064111072	0.704078558840905	0.713019557506197	0.6454745818517	0.651379968873979	0.670557462314454
TCGA-CD-8531-01	0.534660831645936	0.542095816643161	0.533346360511748	0.475150087723582	0.492127091140466	0.528620045312587	0.541681022321957	0.557170212852495	0.521172577368991	0.524986736102951	0.581682257938389	0.529073796156758	0.523566630165374	0.542935236315351	0.553386847368222	0.590150184718199	0.564123930014418	0.548287672897673	0.582300386820143	0.555744693769671	0.546493430083387	0.524159602666212	0.571900590127048	0.562167632272074	0.570226160675241	0.55458793759632	0.566255500545999	0.504207079836568	0.550897741377096	0.533105931077749	0.563379160852607	0.546516792608547	0.587156567568562	0.55355045266715	0.575051051430284	0.563559289731184	0.583963570131307	0.534555726251469	0.5693151483596
TCGA-CD-8532-01	0.65152738533924	0.623515491886497	0.508615084113985	0.501822535811446	0.560698215877895	0.585027737899005	0.535449366160212	0.694671426096927	0.48491248795889	0.504598183251365	0.721814303493696	0.502411494247466	0.656434178769896	0.654643816352903	0.64955053811183	0.510596235231391	0.52080164464886	0.57258312721312	0.709397586998719	0.566345787677532	0.537788626025912	0.552321429770396	0.666464316204654	0.605091931144942	0.59238605960264	0.716938013243108	0.684905926542314	0.582444338874413	0.514043214590565	0.498546457829607	0.702807408730613	0.582883495435129	0.674251092480926	0.68154192538716	0.692628847279971	0.707740871306863	0.59097598420206	0.637245219872445	0.628788197518408
TCGA-CD-8533-01	0.578241205688077	0.542025857108101	0.593699784862859	0.598220549810468	0.572245708288253	0.54825258403806	0.569190648936416	0.578391630596569	0.507189374946016	0.469640438904579	0.61633115075167	0.511621314115183	0.540264159344416	0.56600886471363	0.571723818693266	0.453450030343836	0.461369992413624	0.555019555124615	0.632470126426985	0.512380098985847	0.531163023260887	0.519346038470967	0.573576877339587	0.542361775294579	0.53115418575766	0.598078272755667	0.601009182839379	0.580815272104466	0.491718048257397	0.471016102942652	0.648299159750695	0.528666371367456	0.57777816885793	0.582555911255336	0.591800536612956	0.590250079361693	0.552418658368804	0.56437138867728	0.554017581421744
