TCGA_barcode	AU565	BT20	BT474	BT483	BT549	CAL120	CAL148	CAL51	CAL851	CAMA1	DU4475	EFM19	EFM192A	HCC1143	HCC1187	HCC1395	HCC1419	HCC1428	HCC1500	HCC1569	HCC1599	HCC1806	HCC1937	HCC1954	HCC202	HCC2157	HCC2218	HCC38	HCC70	HDQP1	HMC18	HS281T	HS343T	HS578T	HS606T	HS739T	HS742T	JIMT1	KPL1	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB436	MDAMB453	MDAMB468	SKBR3	T47D	UACC812	UACC893	ZR751	ZR7530
TCGA-A8-A0AD-01	0.56251102130813	0.542024540466311	0.664666385384468	0.66825241972761	0.575792048842649	0.587063531639339	0.61445934929909	0.580469626727477	0.553711380748401	0.661071608320286	0.508945352083008	0.633068130160614	0.64616164910339	0.579504324275726	0.568847581269918	0.584667317302394	0.637349648540547	0.629814976629472	0.683522212162065	0.552626072386871	0.555827427371049	0.541108841762795	0.544650660137984	0.595284970107502	0.615746751920463	0.549798532215701	0.633989694705996	0.604618989755931	0.576865722121974	0.560810437080299	0.551395455147837	0.63028041232628	0.614013647679379	0.588899163173844	0.621445294865672	0.642783231670772	0.605225506829895	0.564584003906642	0.650835134575643	0.64561252217114	0.623515611481149	0.569417636450808	0.637497298742879	0.595221005473231	0.65423808433881	0.647539123179506	0.580388955594176	0.60585723979745	0.570542229154873	0.588802775030235	0.640392796934592	0.638582753588374	0.581383107817046	0.667568171560971	0.671620629971079
TCGA-AC-A23C-01	0.625630454583081	0.603755114583768	0.728257812933937	0.743119642196735	0.580696719533964	0.60130397307195	0.686861022792937	0.597009155145788	0.604052020601556	0.707989926704068	0.534883230195339	0.669144665640132	0.718752199163271	0.627135813463304	0.626055340312411	0.601814048811943	0.703931784154924	0.675686415889579	0.729350205159284	0.592798746808321	0.605573945057993	0.594839450076478	0.607587228924632	0.66484573712472	0.687182455197955	0.59789991677025	0.697909194739367	0.650475251092581	0.640109964393084	0.600111038714416	0.564082204922425	0.608660171906178	0.596050821645483	0.575878284245826	0.598861868745714	0.619374645297374	0.578716835679698	0.594683899618329	0.689641070765987	0.685499784986094	0.665427603149592	0.573938555164577	0.705038843944803	0.61203978424345	0.702276144116646	0.699494527446734	0.584039557050655	0.668834612139237	0.638070944054205	0.650609428004477	0.693746421196647	0.693410852191796	0.645342838301475	0.724196127789852	0.728703011614433
TCGA-AC-A23E-01	0.57550028544792	0.556712858622852	0.670187681697102	0.699025766063856	0.590243072840811	0.599089673635907	0.63473753322484	0.595637615660382	0.583475947132504	0.662653511524437	0.505770477122159	0.646116609002454	0.671515770529727	0.611132737797467	0.590149480302652	0.607907383300202	0.645352147003487	0.632381305186962	0.686424787697316	0.578457456979093	0.58629573582444	0.564784780446557	0.576143576366602	0.63515510305569	0.627302789086635	0.567702499799713	0.653553551764405	0.62192666160725	0.601068927400572	0.582302693072505	0.55243855648555	0.643369352868327	0.628231345768106	0.600574130783894	0.633131652377465	0.658850090343129	0.622673038570314	0.586057339226519	0.657093312852865	0.653674884309846	0.629781783897805	0.582376474829819	0.664551127605293	0.602581570539306	0.677750770688601	0.653022574743498	0.599678040169739	0.613113391986506	0.60917771090262	0.601857240132504	0.649957495461471	0.655032686249995	0.598554715649882	0.681106519161806	0.685144231193906
TCGA-AC-A23G-01	0.570569055486794	0.574939619604237	0.651638416870528	0.713820348794549	0.596485526214214	0.606285641876768	0.64872330401174	0.601872793699948	0.606727030888652	0.666919244811966	0.535576101939529	0.667161239406825	0.667443192394594	0.643510344987143	0.617144925620463	0.626742157396971	0.62014306810618	0.653005624021559	0.682009830050788	0.601273702048852	0.607076032269575	0.595249225270596	0.611407342247717	0.628861062439649	0.612651347910952	0.597677023808282	0.640000340563401	0.66182446348535	0.617971022581227	0.610692409663174	0.564272703061393	0.642299777727702	0.630305488687683	0.603538359630781	0.640963940488982	0.659987776296053	0.62743994802442	0.604298085490801	0.673263229799402	0.668400962071137	0.633426083873837	0.605127260245296	0.66516622042845	0.613292191498849	0.66494536232912	0.64328073473923	0.613059544169133	0.603629445083134	0.621573347876989	0.599573760216339	0.662881434579908	0.662917443893202	0.584461506050879	0.674861579053126	0.660196198526364
TCGA-AC-A23H-01	0.636828324559826	0.629645877650497	0.722389079593653	0.729329423386417	0.578082704707445	0.586239489788508	0.679536703036518	0.58703440716372	0.610509831205651	0.700563497176643	0.54211752057576	0.657081474385804	0.715646312452984	0.621804992761677	0.597026277594569	0.616973770911932	0.702879661819236	0.670591887867579	0.68928216515846	0.601522815925165	0.598274901693663	0.581990955910908	0.624718922274615	0.680645746275722	0.689499058768495	0.601176104003084	0.723738655146685	0.633406094190297	0.641391621839625	0.591847074075121	0.574419704209663	0.613991728014074	0.602843820963824	0.590269852019361	0.595860955284935	0.617828981489562	0.590114451458971	0.621537443975522	0.705903177525898	0.698507831319859	0.629739042789908	0.57505606787351	0.706241825883888	0.611505770640094	0.734432721003129	0.677594873527974	0.601564151224752	0.684768064636428	0.649941347814744	0.65989419896278	0.676126806647075	0.675939918062785	0.686219567735677	0.720550674603277	0.714867426562857
TCGA-AC-A2B8-01	0.595912692232315	0.576363315879445	0.694241029700594	0.726073040929636	0.592958540164391	0.603585953953948	0.65601981998365	0.604473139759542	0.589175983709311	0.696247370949127	0.528824338593885	0.681575494991863	0.688510265625144	0.623551665289656	0.610580996491944	0.602799344532292	0.66463007252276	0.668138030345034	0.722510558643111	0.584970856499354	0.595022192483478	0.578333253063538	0.589292005056345	0.640698961739756	0.649054227722108	0.582789483071219	0.668495791996813	0.643440536719662	0.618034318432537	0.594863435859513	0.56077104299563	0.627950945123979	0.618821202641986	0.590456012357347	0.624725918523524	0.642922869089817	0.610875951644953	0.588069258842769	0.681001733710542	0.677368968477365	0.6621550699032	0.583401289225865	0.683681945150936	0.611183679705123	0.691162515091929	0.682065441482819	0.596737445072392	0.64053867464757	0.617470102160986	0.621430293171638	0.680805696171844	0.678736971227694	0.619669427894999	0.703264672744431	0.704107128049063
TCGA-AC-A2BK-01	0.572880446912462	0.598219857483268	0.61425146789027	0.628841340128871	0.658808501349772	0.653269267128972	0.619558736617531	0.652992601658282	0.641528863589873	0.606112494170788	0.534247414279955	0.609955313622036	0.634833486977249	0.677538453726361	0.68293870434411	0.675677031768001	0.592254969739799	0.628921926174294	0.609446811054966	0.673522873594826	0.684037931141093	0.645025498870536	0.635674852574715	0.638929749407906	0.602874598352966	0.670179721580496	0.599489918007735	0.722679724341769	0.629854853060345	0.662258100241483	0.603331135530915	0.614869578269136	0.612028473181785	0.60252512326937	0.61465795011319	0.619646319126694	0.594665595140024	0.635066089989141	0.641504736564407	0.620231727976847	0.561689024832331	0.665084663837433	0.603915291868847	0.628734423353301	0.653663802021928	0.574241983191361	0.6544440314583	0.584792756054924	0.66584677616539	0.5952668109708	0.620154243256956	0.585546259625223	0.582108355521554	0.628693553925363	0.605149140482807
TCGA-AC-A2BM-01	0.56201536811391	0.57122873346833	0.659737517557482	0.725378025303661	0.581168819512356	0.608760928180016	0.650201983317299	0.60150309433157	0.555310573626069	0.699353300468167	0.545756935058118	0.66372043502865	0.661632369136028	0.595669359939143	0.57150287727145	0.599366150510391	0.645573851084512	0.66864401185201	0.720963192457049	0.576859229694833	0.572554298266628	0.555554248705703	0.570308903673448	0.596503379011724	0.633764223675815	0.57465452636031	0.647217807170405	0.613271229606812	0.575757239066162	0.578760415630095	0.586569541368484	0.60076974789307	0.594749154977708	0.57920828237852	0.598020257651473	0.614953588800231	0.578004408883458	0.583123438828369	0.685860262473978	0.692897754207784	0.709997815834573	0.59006241585179	0.65043484166929	0.595226098824815	0.644453240744815	0.627568851113541	0.586642735961284	0.633016609736498	0.575859196234826	0.59572244174345	0.672768191081323	0.66712488439545	0.580396614129982	0.684124786364275	0.673116107964505
TCGA-AC-A2FB-01	0.612528243416758	0.583201167196984	0.700152296658737	0.735801128669792	0.566955292834216	0.60052983719451	0.668130604310743	0.596064246824368	0.593351054787343	0.696677784160513	0.531920133956176	0.675114321208502	0.698561816054434	0.624248107214387	0.61517824148323	0.589801735857383	0.678974008627663	0.680685104441872	0.730096792607846	0.590389761284501	0.602202871883952	0.573436110016801	0.590346574702522	0.645959675466815	0.651975252782959	0.601627612825587	0.67870992454023	0.631598360135051	0.620964505019546	0.595682652439159	0.550255490826298	0.578100340044679	0.567265008118937	0.554187004313843	0.578989976526544	0.589731018531039	0.566365459315342	0.58982619826088	0.677548131408175	0.686491190945503	0.687439651971203	0.559128983189957	0.697526785404807	0.597938111897562	0.678555703787535	0.688028315550767	0.576769639527097	0.64292028109473	0.626526241916661	0.63848507823472	0.686936451849089	0.688965311484595	0.62452279256376	0.718360374685704	0.699952854015424
TCGA-AC-A2FE-01	0.608217910644228	0.596411553745645	0.694310936408893	0.745458082613577	0.5794733470257	0.600906746095835	0.676047796507656	0.616069344431829	0.585843900463021	0.711022648962495	0.554683738693998	0.689794140489413	0.711601037576348	0.624777093790137	0.604113028034325	0.611025729034755	0.674456111895038	0.668093069162624	0.712609257080035	0.60758346877418	0.605669982190103	0.579616850941772	0.60821865325414	0.63805665147193	0.653957874044779	0.609768922155754	0.691465684083114	0.63819668892011	0.602757804018542	0.602350240662504	0.568542745655031	0.610918785134188	0.606130884569403	0.587225745509753	0.612296650645179	0.625830787530423	0.596888243842151	0.60262350349877	0.695858040434551	0.696998081587473	0.698513606530315	0.588033849491307	0.711261869051977	0.618344224319507	0.691901981945522	0.674788391235382	0.605963734417299	0.659357938401994	0.623972818454252	0.63640656151031	0.695096649649557	0.707046879488517	0.625348798411796	0.717991601101414	0.725533108038612
TCGA-AC-A2FF-01	0.577404024477041	0.554555937319567	0.658108038007807	0.65898005540772	0.586171405186529	0.607139552668372	0.608843079935273	0.605973060606663	0.595024033854993	0.638987006099428	0.495679039964377	0.616106930661757	0.644440896006131	0.621607636796652	0.629638892634812	0.597318059762137	0.605954747211512	0.619538780574478	0.660258802497458	0.585536586633163	0.597918117194592	0.586450119213406	0.584588106262853	0.630516847239178	0.603899953282483	0.58347575160402	0.625806613995051	0.644245157845279	0.609695004796798	0.59567868744062	0.54206088043955	0.638438838892436	0.626800950117253	0.595971746816959	0.642219444900124	0.656504369865584	0.628720337984309	0.576900019606882	0.624912169645324	0.623357944230393	0.597693892401689	0.579067623208149	0.64910308865261	0.605162109496552	0.658851001536909	0.645531559135432	0.597735981117995	0.5926110661296	0.613869929777106	0.592954823886605	0.627235855641986	0.62985112621358	0.573060973359923	0.653145012952165	0.653206392874838
TCGA-AC-A2FG-01	0.589814949000846	0.561830393759468	0.662004954202992	0.683183433144007	0.550882610605839	0.577632182481905	0.640786865808431	0.580497481907248	0.593271728195001	0.657630144430926	0.506542888846432	0.639342799074546	0.660807252726791	0.612613823619137	0.606373277381031	0.573361757081358	0.641548952828087	0.631764544391831	0.680854983144215	0.578196326082495	0.590324690691196	0.579487451634898	0.589386552036653	0.631125615258094	0.633675880392413	0.597169922562636	0.658340967030723	0.6376271500593	0.621614446330479	0.594301107914045	0.523484017075946	0.589117827056641	0.584172807513007	0.560453792144771	0.59758042502887	0.605127709258379	0.583820823227181	0.578075543671219	0.638778652340281	0.63879029508181	0.621874825542118	0.540685066009321	0.666943496424399	0.590688592572277	0.659718195888038	0.675549489180605	0.558331209521167	0.609656292420193	0.619168786052638	0.608131181521768	0.654965261266892	0.65308775333399	0.602563618480358	0.67656488054561	0.68199191904991
TCGA-AC-A2FK-01	0.570661766530189	0.536442804645344	0.628546949024648	0.63689826981117	0.538332172525186	0.567569689059186	0.587013117761023	0.559291182853268	0.592828646801545	0.601058139878543	0.466723020486811	0.581783068110894	0.623244194423905	0.615638984721306	0.618872183368575	0.565903511351881	0.5774266969802	0.585113824636185	0.617788384032487	0.574819621253805	0.594937636971498	0.576905222151206	0.579326186172778	0.630367604664587	0.579032778977852	0.588778207728805	0.614785963615931	0.64115643219623	0.614349682903453	0.583926058709067	0.496774472388524	0.575640520058039	0.567151669001043	0.547133603195053	0.59122179850019	0.5980742813697	0.580753150782781	0.557464536996028	0.594273680334276	0.587109569169332	0.553933142998936	0.521751264296369	0.6406072370731	0.569324427738831	0.636912347765716	0.635290528196754	0.557430134919677	0.553544906477247	0.622014502095578	0.580292347322978	0.590278648038589	0.6015332183647	0.565616985936145	0.641222613866184	0.621896270113827
TCGA-AC-A2FM-01	0.58119544156014	0.579097714386942	0.700449944701057	0.718995326862654	0.57205497181772	0.591432234919304	0.652991613348929	0.603840881263013	0.553128016371077	0.6911616750531	0.540109062460384	0.653321719041879	0.683219056856708	0.593941951177	0.582945579921054	0.590901502205504	0.670700066212432	0.675445995419194	0.697301795717844	0.58020461708807	0.581842156934332	0.565297244436906	0.57863962888234	0.603306121492394	0.61629873300826	0.578340936229674	0.656677955253685	0.604925761771393	0.563325775848594	0.568260780417562	0.55501933245752	0.596559446390048	0.588893417170472	0.572085648203897	0.593018498747095	0.610371643201822	0.579234331064532	0.594061265929882	0.690193222467284	0.699300444227836	0.685667780758435	0.593835679198565	0.677242430910374	0.594887716474657	0.687602184395818	0.631397209099757	0.593672027465005	0.627690756387545	0.584722548122565	0.60770306428498	0.659650523796916	0.689268492350987	0.60699194589922	0.692739131134171	0.676385888378933
TCGA-AC-A2FO-01	0.603921392491435	0.589222225461862	0.699904607075233	0.735401327738598	0.586214073035347	0.611357458191537	0.662156316333623	0.619609968309082	0.588282291685994	0.706821292007017	0.5384458438211	0.68679086147816	0.693454383745995	0.625054777174672	0.607104609195759	0.603979661421595	0.676701320127864	0.685628674897605	0.728821015152754	0.599704588263795	0.597933139614391	0.593338431886154	0.601321358186034	0.63287114560184	0.656134435843987	0.596525016918412	0.677360650415221	0.641228057948339	0.606637510703453	0.6101571586812	0.571525859916385	0.611223884926612	0.602526388953509	0.587977591055998	0.611639430343675	0.625472292260417	0.600355775441033	0.602428155566885	0.690228670650671	0.69068524879856	0.687533891660973	0.595199657019397	0.689929256149244	0.608492962622571	0.689591369933065	0.684236317768711	0.596712993034534	0.645175717154121	0.616044877534585	0.632068679848226	0.692655166493699	0.691464004373317	0.61930785368983	0.70676717278973	0.706009582853124
TCGA-AC-A2QH-01	0.455672471058018	0.505316654189544	0.562943252334687	0.551595121103147	0.664616097684687	0.619384096695292	0.542904163848984	0.641934028320341	0.50109870864581	0.541694638622447	0.47630474531866	0.51223803070587	0.532299993379399	0.589409254960389	0.60123506015637	0.648636990300577	0.489729570900063	0.540328765228411	0.555354186191778	0.60306129130696	0.596718857431803	0.564636078604784	0.508914717063963	0.539478418740554	0.498399441815569	0.536594392761081	0.506279768849664	0.634762855598131	0.491665072603253	0.534861303733766	0.605743605432534	0.669580065232113	0.659417603690598	0.633824616173985	0.677610265809346	0.693020978237784	0.658193234053005	0.564296875480196	0.583424834942111	0.555467067859572	0.509668043077512	0.695942725334171	0.526651701804854	0.579753480230067	0.608122693938847	0.477860200235183	0.70175587638306	0.506459047874037	0.52234223177552	0.475845353745244	0.518429967335496	0.519686410997985	0.47492765510888	0.554759094956045	0.515074088041724
TCGA-AC-A2QI-01	0.584337013409783	0.582026943691938	0.678724880473392	0.713767760116993	0.592174707518064	0.598727800130121	0.669039165726651	0.603365144141577	0.583738458041224	0.689355885152939	0.548152649781125	0.668284256992228	0.673908300078176	0.620732808075682	0.612469185806794	0.61914821047951	0.65827575562554	0.656309941240412	0.699928007894077	0.592311860982991	0.602858173416268	0.581386237443414	0.597558353334088	0.624704243155951	0.653120343001495	0.599917529177379	0.675453977697648	0.645757794362602	0.612684471665232	0.599257786589237	0.565351497987566	0.636712224331047	0.62387332854344	0.599429460349689	0.628315010752456	0.649438615646213	0.613496096318102	0.594942690036734	0.684233155036385	0.672851308505897	0.659798190679649	0.595816634254649	0.676931731634404	0.610455946286129	0.678946069060434	0.666856965303158	0.595583526763677	0.645062160414285	0.612440531380013	0.616974043498115	0.671569276475893	0.673688985655541	0.613091762685244	0.685235568882136	0.688746911424003
TCGA-AC-A2QJ-01	0.5666809886717	0.591399616376763	0.573139351843941	0.621990306759017	0.597239696431721	0.568276774284896	0.582556547776739	0.569351474116241	0.614884044125618	0.581054957582717	0.515691046457246	0.609524591219526	0.621344727094571	0.623936021329129	0.591313452601287	0.646978174495707	0.543885626800926	0.585234708266969	0.572968290222117	0.615138909414082	0.571709867246035	0.61228925618993	0.642057524424056	0.615143746310746	0.573813117883103	0.562441817181958	0.591294506910863	0.630425109110041	0.622221504338477	0.608973413986522	0.554482307492819	0.626587842712974	0.620458975599775	0.619721852752781	0.617000312871574	0.629749700115906	0.607728369257961	0.606905018066524	0.612807622876877	0.615264540003204	0.53952629723893	0.614932000799284	0.60202977140224	0.607156209397622	0.628783039203778	0.588580011102161	0.621160098524633	0.555715494342361	0.624366133154681	0.584301014879829	0.581408486355051	0.601951139985286	0.557131546353391	0.586499984278668	0.586453285388523
TCGA-AC-A3BB-01	0.583499474752207	0.585469866561848	0.686941487148929	0.737169328958885	0.575293561025636	0.590551867889946	0.667241362969597	0.598559277567701	0.574164595624564	0.70137371009271	0.54031176038598	0.683866623370581	0.684022692536979	0.597447935238659	0.592210084629398	0.600494845903311	0.670984422281228	0.676781453047384	0.721267443054727	0.588604036326449	0.584609545085533	0.576095778026148	0.598329167942929	0.617366688271372	0.655655972432659	0.58785645648196	0.678619913482182	0.630132481829593	0.60107046975681	0.596418842304797	0.556410654523126	0.609136833375289	0.602238284306687	0.581650198400875	0.604865742260255	0.623973952143766	0.589520946484576	0.595941200135796	0.692172173913586	0.692261078818719	0.679119723141535	0.584127638004655	0.69090299243488	0.601646428399301	0.68456147721242	0.666112390899567	0.585066521223586	0.653317034430166	0.602310681788843	0.611895633116168	0.692526556840756	0.691928551055224	0.616324557114621	0.696978272572233	0.701705537021067
TCGA-AC-A3EH-01	0.612226752763967	0.597978383695426	0.679710311296917	0.732962489188461	0.584126464914057	0.589633312927301	0.678245973310137	0.59987911353231	0.596912779864074	0.691910203098529	0.538383734272934	0.678980760901729	0.69288906694808	0.622181884667517	0.60474345962882	0.612648781901666	0.667836638017284	0.658279632709404	0.697008266331292	0.597963926495293	0.600043661358863	0.582332620543957	0.609283151833167	0.64642651571785	0.671127289573408	0.605791349777439	0.688355868646582	0.633728977515765	0.622143285097745	0.603259143434382	0.553192370876981	0.611157329111377	0.598728120302375	0.582623758376482	0.608527186679168	0.625507279855834	0.593230750862265	0.603544407207343	0.680923548282628	0.67357332678656	0.656070867789313	0.581754493224619	0.690357806528659	0.606829282928629	0.687334735599474	0.670526461209607	0.595461622645685	0.658915121871049	0.6348492900765	0.644809229061906	0.683417752761701	0.69246922682306	0.637473531466669	0.694234969310798	0.699287245865459
TCGA-AC-A3HN-01	0.597039457675888	0.591914421933461	0.687148869327515	0.723320558715375	0.598968662237322	0.611936736544855	0.668783932579843	0.622154591902864	0.59825677304589	0.693666346470307	0.548496612454253	0.673677137556339	0.695422671621992	0.633605133486907	0.622106312855653	0.620355809588804	0.665125203328853	0.663998881815238	0.710713104996871	0.60196428052579	0.612220891886106	0.595088292747995	0.611962193095077	0.643330538834384	0.645457424949539	0.610973929439784	0.67360391531251	0.656455083713124	0.621305942815251	0.611517348068048	0.57063443512876	0.646777148242607	0.632921114880744	0.605852362726892	0.64018843150026	0.662367790665665	0.622573614797626	0.601986994925361	0.686198758695402	0.681077842904075	0.66435867808581	0.60045419178381	0.691417613323177	0.628775419808005	0.692696883039722	0.675031342310394	0.611157326974498	0.645085361681305	0.632685387195859	0.625844577993394	0.679706273135863	0.688048828289896	0.615628250915363	0.709653949170401	0.703869977814292
TCGA-AC-A3OD-01	0.61503706530779	0.592842498989238	0.717494152435073	0.736049057949894	0.581328601175687	0.611671085243093	0.682226618844937	0.617820157807069	0.600221291147671	0.714755618974225	0.546559907387684	0.676861428180202	0.702761442624139	0.640680341392514	0.633098656633253	0.609626244605223	0.677133205618091	0.67919663703762	0.737642375975911	0.614008940231019	0.625577885208573	0.592525015274371	0.609339492362468	0.651116276895141	0.66453217375748	0.619358098006124	0.695420591244054	0.654575120648652	0.624102063333495	0.611970665015846	0.567189596270512	0.5987967258248	0.590080396056107	0.576029190897878	0.602714427446338	0.615232259648356	0.579470902388161	0.59728754376688	0.687743958380909	0.691905233545045	0.68919213881346	0.576652493000638	0.717039977599686	0.613737771562916	0.695635828892152	0.698504290499504	0.597078917830778	0.659578176320806	0.63513260660517	0.634375823017644	0.695837583441236	0.694358874806685	0.632988430749348	0.727572319280741	0.728334915281911
TCGA-AC-A3QP-01	0.5898770955728	0.579253576527271	0.664405023642736	0.709346728766536	0.56310763964763	0.587872935448353	0.656332985350943	0.59309654823507	0.592259098254179	0.67086793377999	0.526189221056145	0.671184402957284	0.680276770431337	0.615167414318019	0.59116706678616	0.599101221765149	0.644956478548446	0.646704643798256	0.680935714852583	0.591354279554278	0.594696107720201	0.586871842786475	0.607860720471167	0.624399806387401	0.63714888889543	0.598455485555278	0.664793299617145	0.635394504304141	0.611626825484682	0.603373588295421	0.537491284672715	0.603685025604451	0.596557206590949	0.569791790277499	0.605042093883358	0.617358668224185	0.590650391768688	0.588484368464837	0.665420058355837	0.65950543309229	0.642300875615218	0.57173382777967	0.671060342093153	0.601551608717595	0.674145627309314	0.668986124999115	0.573805742192451	0.622653040907889	0.621204089108908	0.618751899697425	0.666722237617982	0.681761104745085	0.603969176846602	0.682613380072548	0.689126102330607
TCGA-AC-A3QQ-01	0.583355082353154	0.568691836824942	0.662670295822001	0.708451557832751	0.540070289085105	0.553438370988525	0.662754740394959	0.574093896682616	0.570424385967351	0.672989305814717	0.530797411445925	0.686237976853128	0.688069075650673	0.590339978129213	0.562097562351368	0.576567849193467	0.652866497867779	0.641173119389159	0.674744706242791	0.573383141407152	0.570121174934599	0.55884991240616	0.60065149724386	0.59677300654674	0.641729518744245	0.582595737819748	0.671840355001093	0.593686966459773	0.591857062595494	0.584362509381044	0.524928485339846	0.56393361843121	0.560535777724856	0.540613576946078	0.560650597272385	0.570776723351644	0.548660452250827	0.579485503334946	0.66574624464645	0.65641856317163	0.645821624143255	0.542850211552795	0.671405087502749	0.578544731668602	0.6620510648961	0.667344901978979	0.547839385160752	0.622665699734956	0.59503277075853	0.614829717584616	0.659418884428823	0.699864688547733	0.607783440442844	0.677452717557813	0.688993235986678
TCGA-AC-A3TM-01	0.593282137075929	0.591255441701891	0.671445434364437	0.748179067770618	0.549633390708509	0.568199913602547	0.672576863901863	0.582941712968453	0.58511172135121	0.697269382083601	0.548335370253306	0.711013164439617	0.696997258895364	0.603891484575111	0.5723995302325	0.598421348441523	0.654991130253361	0.677917466130126	0.696140527329295	0.591969686933805	0.585768497951484	0.581935798781085	0.624000209388549	0.616743088872131	0.649887234148292	0.595854024651206	0.676607695849793	0.627224966984687	0.604987448728355	0.594174129364131	0.539838873185615	0.562863200908782	0.560978939726907	0.549455522648559	0.562693623678538	0.576109459212899	0.550902025821056	0.602800672630732	0.692471789714245	0.689727406471392	0.682432027116391	0.568316097104965	0.688098962620953	0.589074066390183	0.678927389738301	0.674789106255646	0.566810302912799	0.642009545822482	0.61442507274067	0.622704451708263	0.701311380402405	0.710696412313314	0.615255896060034	0.695888855865992	0.698069192509709
TCGA-AC-A3TN-01	0.57045228219032	0.567632207889369	0.654575076884902	0.699005100292902	0.544399056355007	0.556140412597457	0.643216025621541	0.576919562314421	0.56067268655345	0.665898038724402	0.522836777195778	0.660616236793629	0.662992388022294	0.586600005499745	0.565676146893777	0.58112301507011	0.644169424410269	0.634074216664437	0.672632239704102	0.571492657514751	0.573767857460719	0.551578580899987	0.588938104736346	0.600407037360389	0.627559402979907	0.578500843762038	0.653008263576526	0.601474909637139	0.591521692997544	0.574940970814374	0.521860415107208	0.589005269022364	0.578039088160633	0.559357461567878	0.58595798823849	0.604180394919356	0.566842186455565	0.573378672465651	0.652299609336881	0.648106206127606	0.645817776388543	0.56108862656824	0.662222033019516	0.587803613684923	0.655321258253011	0.654709620426223	0.547820937114036	0.624324904461514	0.597380675185194	0.601116456722629	0.66138325973216	0.672340863144655	0.596758383582229	0.673431172799575	0.684207062264949
TCGA-AC-A3W5-01	0.669140251762776	0.62550565370115	0.726235683203451	0.754949063332984	0.603997403085911	0.602373083936454	0.713920324558308	0.618211279842928	0.612990325863233	0.719704214622681	0.559181255028064	0.699031853910969	0.740842275925121	0.641238157230641	0.628067047647451	0.637683290025739	0.702112966089181	0.690452307097757	0.709582794341312	0.627622109245743	0.631075935318391	0.601621927727378	0.635762861004715	0.684463794461203	0.712679487357382	0.640507055144063	0.72491321510405	0.647939471588916	0.650233133696987	0.619978062648813	0.577270214031247	0.62396199255539	0.6172693273133	0.604843452251994	0.616419639400149	0.640323940876546	0.604212307026647	0.618863764464244	0.712000371227091	0.699076871494784	0.664047818132416	0.61283400475364	0.733082579935524	0.623765975168523	0.733679480255608	0.707589673860806	0.62419110787969	0.678570648442992	0.659733487846462	0.686587768286047	0.697887958067858	0.718286274302173	0.689042498571898	0.743311921120175	0.747299534267569
TCGA-AC-A3W6-01	0.581346090249727	0.582688491721045	0.699527985541128	0.722813092506444	0.595114806320981	0.605513997153287	0.671967855221493	0.625589472372733	0.557015646507794	0.701316846427307	0.559102721360578	0.675045482925534	0.68299133874696	0.610043012126128	0.5885439131196	0.605709642935992	0.67099136993703	0.672502407903615	0.712444866536483	0.591513288284758	0.589580627626742	0.576760514352882	0.58673003938964	0.602046835698889	0.647289740687666	0.588178053921052	0.676131474996827	0.624203848526352	0.588755480956239	0.587475401782714	0.574775221839464	0.635542541580377	0.625846074049729	0.602958613088863	0.630026740349461	0.652137611421568	0.609497205948913	0.594368127950519	0.696072748709959	0.682420575666772	0.681127309235143	0.613643814803514	0.679501073670518	0.619216093336439	0.687209767195109	0.667144425729413	0.599961343747596	0.661788818859083	0.593318648901134	0.615339964686696	0.685686368816606	0.689155397999252	0.611389643026584	0.693155120045064	0.705662580287619
TCGA-AC-A3W7-01	0.615095612080553	0.617192200381947	0.703828050194344	0.738232980245871	0.584051478162584	0.599829845194322	0.683948155347849	0.610497213724996	0.610043283088985	0.706822068912822	0.551418359040594	0.688226025719493	0.713836842489884	0.640435949731372	0.625588858996824	0.619898310582891	0.677064593973892	0.672079414889721	0.711608019585372	0.608369336580749	0.625357390139756	0.609178819873235	0.634071784024309	0.65904893070326	0.670414928760299	0.625432089334776	0.702064156388677	0.654997064025883	0.648570951820884	0.623733287263035	0.554206911314743	0.620133442775842	0.60954392258109	0.593341548987606	0.619605405993953	0.637571885718147	0.596589411504489	0.605624407567187	0.697009719588225	0.690117145508559	0.665691599613414	0.58782849890967	0.712957397843119	0.62459696290946	0.703776654606977	0.698960680909559	0.594202928809047	0.663359696020123	0.656607087621795	0.646016980433234	0.693216575002137	0.712558588108438	0.639745410269014	0.71678587425486	0.71858114233724
TCGA-AC-A3YI-01	0.596894720189985	0.594062191003043	0.654862348855373	0.692908881664728	0.598711645908187	0.604980297012419	0.625707875457397	0.606721587422185	0.631659859680991	0.652281028580255	0.519694572741981	0.646701005412238	0.675504514609973	0.664473114715409	0.64381158572375	0.637629056938839	0.611639481582857	0.633533273606731	0.653865034432354	0.61880143255927	0.635676423300625	0.614938544276114	0.632236111836118	0.667890518814192	0.614514515206846	0.617506308411207	0.657085902443688	0.668073704972933	0.648729152040282	0.62924833095026	0.55728312364266	0.645361728299957	0.638501431181004	0.614005504168773	0.653620344013248	0.665792052788399	0.639725040152386	0.608293812994001	0.650264736131659	0.642576267428516	0.605953584815731	0.595962734056406	0.680007459417236	0.628876824008819	0.680196741905654	0.666694961378924	0.625888577259412	0.599411692724145	0.658337391474535	0.616204168396786	0.633864003877462	0.673384772973702	0.605175687883712	0.672400202616717	0.661955312479389
