TCGA_barcode	A101D	A2058	A375	C32	CJM	COLO679	COLO741	COLO783	COLO792	COLO800	COLO829	G361	HMCB	HS294T	HS600T	HS695T	HS834T	HS839T	HS852T	HS895T	HS934T	HS936T	HS939T	HS940T	HS944T	HT144	IGR1	IGR37	IPC298	K029AX	LOXIMVI	MALME3M	MDAMB435S	MELHO	MELJUSO	MEWO	RPMI7951	SH4	SKMEL1	SKMEL24	SKMEL28	SKMEL3	SKMEL30	SKMEL31	SKMEL5	UACC257	UACC62	WM115	WM1799	WM2664	WM793	WM88	WM983B
TCGA-D3-A8GM-06	0.652895421123442	0.691248124938964	0.61555502301204	0.701175409365658	0.478133524849761	0.681281911207367	0.718031617750059	0.72847541102522	0.733059786811381	0.723152354180844	0.705493870469391	0.727009355581523	0.611830532257607	0.653061266050721	0.60785420813829	0.639901211585624	0.598064295963865	0.604912500409423	0.685121354996488	0.605482138477166	0.61051921788259	0.726264206620075	0.734422098636477	0.648262096544513	0.672014905530171	0.683180878940591	0.748536875401063	0.787572913399953	0.722643598460292	0.746529715308078	0.530532409508842	0.781651812166042	0.604779405072474	0.738654601395414	0.678731055790853	0.734566883934533	0.645050984655424	0.707479657409973	0.718414955626872	0.647744890079483	0.73045086780777	0.728685654700123	0.755957181340869	0.666347079473807	0.716470861681435	0.772685134509719	0.675015363903466	0.655658570461041	0.746716092356065	0.692415524243428	0.62653772897607	0.681329750224207	0.726979480337051
TCGA-D3-A8GN-06	0.670252600971254	0.695199056716867	0.635895315806176	0.672070488727164	0.480123262090881	0.685042716985386	0.690956630645444	0.698767536441496	0.68311839381024	0.72398445262714	0.735933544210963	0.68592901486531	0.575140196599156	0.680797109592368	0.585168066050828	0.650168280837538	0.584601134004101	0.586146219367127	0.626800973667088	0.602244824062822	0.594085251613723	0.658952097659422	0.717294612830561	0.622086531679631	0.685695988880367	0.702378102026131	0.676553913029648	0.679512586339375	0.696411483832595	0.721072903070544	0.542501050858931	0.708728977359612	0.61533528758944	0.698253680371542	0.637525427721431	0.661903298925844	0.658934233420128	0.687506683046197	0.674794282645323	0.632984992377184	0.694037370206811	0.669378626442373	0.697999125133839	0.688351935734883	0.697547702429484	0.735891049299734	0.691021685834058	0.650493018769179	0.733474218658821	0.694315059258514	0.630019876239874	0.685261959391407	0.681801315508422
TCGA-D3-A8GO-06	0.683244235441374	0.683586224255592	0.655573626595762	0.701521895477839	0.448616620110865	0.690669876321823	0.673014636427848	0.713982233229197	0.658175506997607	0.740845254497593	0.732065919191426	0.676921811347928	0.600537425720386	0.707633623937506	0.588618002916161	0.676729939241686	0.585748717401164	0.597206284303468	0.650477168512891	0.60454267207285	0.60056891224714	0.64077748845984	0.733427837917051	0.631367642792146	0.653992889884179	0.718363569326961	0.66026134341727	0.66230164376374	0.701253068852046	0.704439831907512	0.522499985457666	0.732496315378937	0.629695908334156	0.667784383771092	0.644455695578033	0.667591348588007	0.657832180672338	0.671867248952423	0.691809060384277	0.697331223709874	0.687556440046257	0.672321754800325	0.670007048916109	0.732587487456233	0.675642193175259	0.712354078654461	0.711170950343905	0.705609133160287	0.737371900791234	0.721771262312673	0.640378830162387	0.709749536635981	0.681280001768196
TCGA-D3-A8GP-06	0.685777599396779	0.720345200079378	0.643254976820779	0.736918026030397	0.474881449229872	0.726537046691513	0.714130480837071	0.729975595029571	0.716554174691756	0.766437966652903	0.742730946502549	0.69647141635147	0.602919202725529	0.687737779079172	0.597419246870211	0.670939620831298	0.591946492103432	0.594946383969436	0.708719122165879	0.598435872061477	0.602717834327754	0.700399212846725	0.758124377229684	0.640283042235985	0.696461248603799	0.725370182176182	0.719188548957541	0.736227904958663	0.722957582538866	0.732627570357224	0.547262759631237	0.759314226130117	0.622843798278905	0.706039297653226	0.694290833688663	0.722380877907212	0.648552859271507	0.7268956767869	0.706960292571384	0.702490843928376	0.731292692931121	0.716783909345757	0.7331876553196	0.72127931028555	0.706419201920502	0.767694218239026	0.72171407891343	0.693897232984056	0.756125225660581	0.717274666308272	0.655357116833273	0.719344333518683	0.736117337800979
TCGA-D3-A8GQ-06	0.638773725366447	0.660079168955228	0.642698806108763	0.607384601786751	0.451327003303714	0.669560016725985	0.623038421511311	0.62881289695531	0.594312962204886	0.672570525898094	0.652299744799457	0.654768410223097	0.589168226376333	0.67154480197629	0.57847528124136	0.682166651552139	0.570456477472036	0.569459674189661	0.603579051766573	0.590304911792212	0.577100495126736	0.628871596271159	0.668561921438179	0.628843668229094	0.66116034456537	0.671968351830266	0.62637175330346	0.611935003348554	0.622563656641649	0.641084132961949	0.555933311823031	0.629387295483938	0.578522610753758	0.606283018934974	0.625095081257637	0.621990421356104	0.632971393752969	0.621275596954744	0.613031066811139	0.613315415581248	0.623662581874313	0.622181746552806	0.618070946739861	0.637480647199198	0.642027893421196	0.633026741887628	0.63954282968142	0.65710100057488	0.657490667450083	0.606063241275378	0.659574504575581	0.652994847903014	0.63108231243793
TCGA-D3-A8GR-06	0.600482188125148	0.62156844643923	0.571181639025315	0.669820385593022	0.439857252300405	0.65592493323063	0.677480560433766	0.675061470260366	0.679932854470236	0.66310840459805	0.671605096627705	0.657656275444788	0.540319207227224	0.604566810437433	0.534866011970904	0.623743556882469	0.546778393923831	0.540077803927527	0.630975731684238	0.545478903620354	0.54265573360624	0.677865232811969	0.685466855727555	0.579054005430023	0.615814719467069	0.64882785690665	0.682820559401806	0.705299833603129	0.675075895561152	0.70600821101877	0.501854294330394	0.737396666043801	0.582573313322066	0.701193155902618	0.663387344778958	0.685175504821209	0.581577885046962	0.700485490880106	0.668555614678758	0.601089211565701	0.700650745553182	0.68114118028602	0.699210991287401	0.631680674404089	0.673506666021201	0.72115776845992	0.671775562787837	0.610778902940374	0.667313864419866	0.63893663365215	0.573239568015421	0.649943558048501	0.662523464073976
TCGA-D3-A8GS-06	0.636606096354195	0.659206501606277	0.613789810795584	0.664574834129049	0.459890462002584	0.698231804195869	0.659770722286368	0.701694223847553	0.662242724719343	0.698981732279005	0.71133502186465	0.679491106441723	0.553407005417477	0.647994731523237	0.521748121064352	0.637039431850872	0.525445679235162	0.524634339193357	0.60991485326732	0.540231408184989	0.531990384409174	0.675713924726509	0.6974496602621	0.572707613279977	0.643230715003693	0.664726717034511	0.672726316384678	0.682270689772608	0.698897374868116	0.702127837587533	0.517383709668755	0.727255701846539	0.614333182970883	0.716389180633882	0.633969975211108	0.67172540565157	0.609462062404592	0.66520191742728	0.745436190383586	0.634066863624867	0.695055531059098	0.644059756929356	0.697351878458931	0.659703259760648	0.664880344430676	0.718980998239013	0.674827993356732	0.62711086583024	0.693842390900914	0.68131481895292	0.59483704821426	0.666326904409575	0.6691580104714
TCGA-D3-A8GV-06	0.677127464735139	0.69281549959716	0.640912555881095	0.679994463501861	0.467147552784309	0.695680582648488	0.646621309743061	0.707180293912155	0.672714730528278	0.728129002848411	0.736580909840604	0.695167446569437	0.569920909873996	0.679884312450347	0.596838152493433	0.625452093429304	0.584589848282624	0.602282478644496	0.630364214659189	0.592398755709273	0.602747795275699	0.671774885558699	0.734166184411137	0.623934027500303	0.681118179170231	0.69071555168217	0.678821730875053	0.68942599573685	0.719200632916744	0.706230072477918	0.524070815783936	0.762229866358009	0.618476008786497	0.70535021337678	0.650851987941864	0.686691637453665	0.650897152547672	0.688753930869208	0.73013849004994	0.667163574883614	0.704314665052117	0.640426030910722	0.717376966292297	0.683600344300953	0.683147418550456	0.728079398534847	0.70054955725832	0.649472578254296	0.734052129677647	0.718523156854901	0.612238670890217	0.687710001268154	0.688807755170789
TCGA-D9-A148-06	0.629054483121316	0.642075915161457	0.571129032473341	0.646690128813167	0.455143965426704	0.673984128783808	0.664256507798756	0.654736037071892	0.722654844343164	0.698366445382824	0.689024205299469	0.685016208374765	0.535522222472275	0.634062483144317	0.56657259187021	0.620115337134995	0.549095851482544	0.560605288843601	0.622944016871154	0.56096695960846	0.562524767553295	0.681839047337518	0.68758328633891	0.596822175469285	0.641878023878617	0.637871545738214	0.684900664889962	0.709180002429362	0.675294588822221	0.710081744902705	0.486381887209447	0.787214393909304	0.561694066303587	0.708139477904797	0.633099933855967	0.694365217890126	0.593185764329962	0.686132484615631	0.695294631670688	0.632630419544115	0.718522622424197	0.66402164486678	0.703865113362318	0.645064767410539	0.698347628122308	0.74813778574944	0.648135670327659	0.601804543313934	0.718762117676884	0.666224702484788	0.578553033950082	0.683400752259932	0.674527539936343
TCGA-D9-A149-06	0.645851791202782	0.667358471653227	0.617281984770451	0.686714005358886	0.498021101058347	0.674937065633325	0.688703490195551	0.712034866617628	0.727000955228348	0.717207072956649	0.710723255096698	0.690730117779752	0.582535703625854	0.65545096656111	0.628597533464808	0.629161473968272	0.625722683902173	0.634011880852362	0.676795951940003	0.630516994539788	0.63649876372041	0.676734498853958	0.740879293588699	0.661526884007071	0.661392980074603	0.678215689087589	0.690635837798768	0.716980768472168	0.719810038045671	0.7017629072723	0.557870765490231	0.742759843202879	0.615124692026921	0.700127039515441	0.654405555013208	0.700000090311542	0.665798498873966	0.710550465299845	0.716387451405014	0.656538260244595	0.711231513963104	0.710744101248362	0.73056569256825	0.677954231299777	0.678506019102906	0.748743162751283	0.663282046290368	0.664076214665748	0.717704421559453	0.693392249147306	0.621226354593201	0.675128355089213	0.706160751708173
TCGA-D9-A1JW-06	0.626414586871648	0.654986213665461	0.600023287417165	0.671153674101	0.487221843997887	0.663941616301201	0.695459049686996	0.67628727495412	0.757869265145453	0.70116673921574	0.697990067713985	0.691481723037554	0.567700946370188	0.632246170698813	0.570510771605188	0.655174312110263	0.569660717246685	0.57723276005608	0.663780950893467	0.568607079003788	0.57912535782147	0.703584383900177	0.712098000376963	0.622524887608211	0.667599670255228	0.670111759565768	0.71242245307668	0.737354514674825	0.692774650468586	0.73202186618779	0.509571392327064	0.755812451973915	0.581115357902276	0.699182934665155	0.657947458648983	0.706556746534018	0.620528844429756	0.705037753892711	0.680529231113068	0.626494159401243	0.721938267651828	0.728297641639236	0.727802818100652	0.652860591097064	0.709926636011415	0.758513273305662	0.65499859016593	0.627509647420918	0.703947168005385	0.656334172973997	0.611547828430663	0.681349787126716	0.698513639667392
TCGA-D9-A1JX-06	0.686444673495672	0.687432874009705	0.645433121240231	0.662041152317578	0.442505145872565	0.687423873150111	0.677213849283001	0.713306582688255	0.67954325019174	0.733564944587062	0.742212862268562	0.699705756799101	0.574047539967227	0.696807018649016	0.54758046245911	0.664118768298022	0.552230886386451	0.552992807218805	0.628229116346001	0.555280759047363	0.556415068489023	0.65886090248638	0.732627576058351	0.593056924372781	0.671807015259573	0.710074479041178	0.68586937966318	0.682021313152545	0.70376305282575	0.746225551333746	0.503851041886546	0.747803631637375	0.603788143232565	0.728495815863291	0.639215102534628	0.666630167466355	0.630630402483157	0.682474663537467	0.685957815980576	0.651640295082693	0.695992676275444	0.667415496783023	0.699301266610982	0.694490165870984	0.70271613247173	0.748696914063491	0.690762968132412	0.65656023188499	0.747801430433291	0.714280377358142	0.604998208338803	0.708663392209324	0.685611167203891
TCGA-D9-A3Z1-06	0.66334012696372	0.710105892813536	0.634484150229257	0.71521830150567	0.4878861358185	0.721853505841593	0.750067814603887	0.734012611017421	0.745502018623885	0.740867264868685	0.7448045083499	0.773257612639639	0.606499855579083	0.668906972698246	0.597941115124321	0.662720764649213	0.592826982687515	0.59042926796591	0.674820379508737	0.595565424935739	0.598540578913066	0.757008718040462	0.751008530925214	0.642602345800604	0.701704552697873	0.703420748879667	0.756422399326766	0.792598294459261	0.754365652300941	0.773745468250574	0.567708400536488	0.762446469646098	0.61667084587319	0.771849147164761	0.704517760916686	0.747939021266723	0.648430764075203	0.751324488113787	0.746370418884686	0.650608447982157	0.767288191242035	0.746056373122359	0.775266397605884	0.677813138277887	0.751879899508057	0.790776718966851	0.700784179791055	0.658373040166347	0.753529977406587	0.700639938042217	0.647773537666115	0.706930932659063	0.727687037660205
TCGA-D9-A3Z3-06	0.653891527709447	0.655201440237046	0.614321084128444	0.665836692453353	0.439470281639556	0.687840260480843	0.701005906699339	0.683144617462157	0.728736126505073	0.715568594053591	0.722873552683374	0.725527078007585	0.587057541516125	0.666159618531946	0.577054892328732	0.643244226330749	0.582518198744718	0.581600471156226	0.646431539909296	0.577117271318261	0.586207539805814	0.692592491816626	0.730393611900247	0.634441973281669	0.664402212369372	0.679071983546131	0.710245384149686	0.728211879902699	0.69454898607237	0.762797715181281	0.50055295340188	0.771299547795652	0.58110632171704	0.728467979228302	0.648098609534728	0.702404629964544	0.62281908866618	0.692389457728893	0.694250298021632	0.637408312608689	0.71800454810789	0.697174190659523	0.707695282547701	0.676797923746962	0.728552344209439	0.776801108993846	0.682519378729569	0.637699416674247	0.727081489278291	0.685059364908562	0.595310114583517	0.70022058578181	0.685284843215507
TCGA-D9-A3Z4-01	0.65001419423342	0.69684880549946	0.634875583223305	0.714844366303272	0.462045056813303	0.708575179682908	0.684583890682418	0.705748049547668	0.706417982663335	0.751541647220554	0.739347153854576	0.689589274067748	0.584581514603511	0.663266894181204	0.60085701325829	0.663969283553057	0.590406314694927	0.604775376382495	0.671201641792378	0.592253730166146	0.606253816313668	0.679969112350312	0.716606633473683	0.653407153690322	0.669930922553139	0.700598731831831	0.677891298173765	0.706947211005133	0.711765846290761	0.725519141615341	0.524268397444128	0.747152969402747	0.612967106505776	0.687837963502091	0.665508995359059	0.690075390344114	0.644929120044948	0.70023999522444	0.703850432639657	0.659153551950156	0.713238042893395	0.692960231192361	0.71529054001669	0.68833709736508	0.689243703295882	0.744049876630339	0.701728910328988	0.674779198727247	0.748728806552384	0.710802243414727	0.627883269052518	0.700508628055973	0.700286343771305
TCGA-D9-A4Z2-01	0.679691769134215	0.68324477495565	0.626475033734301	0.693337130237016	0.453891551951997	0.686030216605635	0.652408712109852	0.718599469816217	0.667401372100013	0.744073930911926	0.732954591551734	0.669309336956337	0.569112474237386	0.693027431394483	0.599616053283485	0.618781600773028	0.58203881009089	0.60484793611653	0.62716869230547	0.5964467357427	0.601998881988804	0.639080973055407	0.728751094131065	0.628742819732839	0.654117465245757	0.691533608498702	0.664335370181129	0.662605696837039	0.70921831010974	0.699312393167826	0.502503407195843	0.755332062290477	0.609302743448968	0.694731737417625	0.61399722159011	0.667208628539855	0.651398430533219	0.66023452999034	0.723216876662185	0.694896489081449	0.699392357682913	0.639782793487774	0.681520811143269	0.723308710557217	0.662725978789251	0.726815821566937	0.697132222129806	0.665221010200712	0.773967058256161	0.749326057390801	0.604971427373804	0.694148424998305	0.677252042308022
TCGA-D9-A4Z3-01	0.673785518301748	0.680438476021677	0.656037595453811	0.668632494860113	0.453845173552166	0.709263357803025	0.67857235861928	0.709223638325934	0.657196376745422	0.701285212395502	0.706490819640072	0.706830719083458	0.59270490870236	0.680184701906459	0.588669513788674	0.639179396826036	0.584551069442254	0.587712233139916	0.650231386927427	0.589791835440734	0.597075606872626	0.683778246548182	0.724200987722747	0.631268503113792	0.670416193895164	0.701250510981811	0.679299529359691	0.686744981481073	0.704871410750017	0.696647867862924	0.564439619054201	0.687451581744913	0.613735488216937	0.687666067892838	0.669939633803479	0.684185126554896	0.649485131366295	0.670797042865098	0.70953421648485	0.65144102726791	0.679891868588883	0.665671527232158	0.681247977541502	0.684478454190129	0.67905213444504	0.714416279956473	0.69515544006691	0.664304698809486	0.716306270753948	0.680775081025431	0.6484491846333	0.671911985777491	0.676013130407344
TCGA-D9-A4Z5-01	0.641002442080136	0.670137992776756	0.618458629066717	0.693267583922728	0.460251576499552	0.647646367724122	0.656259920301271	0.68225516080835	0.691470104531296	0.716669534932517	0.697956092577648	0.640266747721237	0.590993528201771	0.663564857587683	0.617383752035161	0.650782017654819	0.60745806953612	0.618600318755198	0.682673554766311	0.613074465989159	0.623001198287682	0.626606514262651	0.723025984787664	0.667757619250499	0.647213215512049	0.694946124820981	0.665519935528489	0.664204141795683	0.667354706114539	0.676412942590742	0.528156612080146	0.71783815487022	0.596456675431401	0.637446871213782	0.644537791680656	0.674982389052544	0.636723647652651	0.662466233297746	0.650068182746695	0.682034949575865	0.664646136300798	0.674906541766593	0.672655765701168	0.689569685166336	0.663456094865182	0.700078685194711	0.679641248536058	0.681349473600857	0.712048862612598	0.676520360471858	0.630283831017946	0.680996723456527	0.68655227376361
TCGA-D9-A6E9-06	0.636930335350169	0.653537800601274	0.594630539474753	0.654486442693292	0.416673186654765	0.685937613410611	0.66979984905963	0.689910635908691	0.705629620154937	0.708327981043063	0.706878813280248	0.701915258646692	0.553106844127115	0.646600094741356	0.51516772738286	0.648529345850538	0.519173613967569	0.524180900670017	0.6322396279649	0.521133883263256	0.524886477365613	0.698766446286225	0.706691934515652	0.566900422096787	0.661963312289238	0.664987093024871	0.690821257576023	0.72434169099823	0.70162015731236	0.741928854952636	0.486905799905964	0.75060295922665	0.571247338517229	0.730286004718744	0.654265039375532	0.680021151409944	0.596344118017501	0.689162734701598	0.697679315314198	0.610326545610635	0.71754291158182	0.691542759144286	0.715838180598872	0.633452127391461	0.705854590809736	0.771840506329637	0.670359145279781	0.61740729751376	0.706123150186892	0.670789296224707	0.584004489728278	0.675047402797459	0.680301972836666
TCGA-D9-A6EA-06	0.619377100648966	0.65626623388863	0.60742992976386	0.68633163683215	0.433928307795975	0.662346965132036	0.668129908112102	0.694102552785019	0.682439135385701	0.710824991380119	0.689657255107127	0.68469505061818	0.573175094255225	0.640545416986848	0.539767858864992	0.682973271406482	0.540127452896097	0.549567020618173	0.648153110976102	0.541484100194405	0.550656989945826	0.669508569031785	0.697563345055881	0.597415698979133	0.656027192404895	0.691376597328834	0.661626675009735	0.703211451903311	0.690716409987566	0.711582848401573	0.479662739061647	0.703916588271749	0.576153729550302	0.678265694788721	0.662947703322225	0.665195028421005	0.594904038785622	0.694145515796451	0.677862557453094	0.621590387925563	0.705167604912399	0.714645017875927	0.703527972587693	0.647014699725149	0.686484733312694	0.70812107160874	0.662760269323045	0.652868561878472	0.703409840430083	0.646695027229851	0.62384285498409	0.685628642702087	0.688006065827975
TCGA-D9-A6EC-06	0.673161557008681	0.674822993027666	0.614186636754081	0.68278787546058	0.483161103992076	0.674785346086937	0.679040332078594	0.690834243185977	0.704102930194753	0.716076286690433	0.710723832505551	0.688884307838316	0.549390084550326	0.671465982966865	0.571617721981462	0.642262290166795	0.564115180770557	0.571151875608465	0.641114522428539	0.569609705942339	0.575231226745928	0.676133481290342	0.7134606904426	0.603833867196245	0.681595225816752	0.688232275298875	0.685782395198763	0.694686266924178	0.712477257924831	0.716607839807674	0.516785104115302	0.729976639067586	0.621162181483906	0.702744950494087	0.642098594059722	0.687162086030547	0.643760573345284	0.668475291146236	0.677718968788618	0.638486059720074	0.709768724264426	0.649414918102354	0.710293205994089	0.658973130089424	0.6842792733877	0.732522419246019	0.669952616203732	0.621692911337672	0.72366378032553	0.664944439913655	0.62788145440715	0.696550164617633	0.677518507214385
TCGA-D9-A6EG-06	0.558522595483066	0.623879339045139	0.543365473422964	0.636488838678534	0.441054145729295	0.645316031407184	0.657951753449937	0.671339338043224	0.658505863166625	0.657799350016603	0.66634053965407	0.674070351724516	0.561343070484114	0.577667479188349	0.566886765048142	0.605179107574296	0.56601927839614	0.569930860698275	0.612269865059141	0.568454078024237	0.566482434838721	0.697657362212128	0.663406712678507	0.61832836151531	0.599677305399404	0.617131874119081	0.666683481910153	0.718086193345405	0.650462523759854	0.684453733855384	0.498580068193065	0.721588285319142	0.532948653101508	0.674203822606852	0.602141010397256	0.659729671948309	0.602854440898861	0.679864665109595	0.711374583567389	0.568854555651689	0.680447041255774	0.689646572687267	0.69786687239826	0.600377844281283	0.655655320241757	0.696374362463162	0.621616927545738	0.596816188801666	0.662627362023015	0.624956222577776	0.569397357626064	0.619486421614113	0.65452275133018
TCGA-DA-A1HV-06	0.699504640540191	0.702752274728263	0.644272635622396	0.689586594341425	0.54287443409694	0.689287178176461	0.666985021546472	0.687545282513522	0.70444478164598	0.72790856684821	0.71745370355036	0.666907500257213	0.576039850146959	0.686649555303976	0.577481636823398	0.615632793908297	0.573543823535389	0.573439166097125	0.631442924230519	0.58212204199418	0.581895352453501	0.643404410223429	0.740828776989551	0.599430279584894	0.697736807420674	0.697534644322619	0.687631119069262	0.660922721060156	0.714396210215756	0.685361063688169	0.539564811561656	0.727205199911017	0.626429216777161	0.690722788265576	0.653416398365502	0.68838690760655	0.644123237939576	0.689056620563938	0.685975731941558	0.696643245959832	0.710045841120348	0.646088491954546	0.705596738234115	0.703535913128619	0.684832989662898	0.729943056275534	0.674169648236155	0.647640618478208	0.736598288586406	0.705825717486818	0.62057759984377	0.716127050952484	0.700688712049001
TCGA-DA-A1HW-06	0.647139537473021	0.670546652526435	0.608971420745387	0.678510657931262	0.450045380893955	0.708229162554044	0.68439729035714	0.695982008758276	0.718925707543595	0.725230521903989	0.739648879193875	0.713627028944132	0.572350866190677	0.653214017597747	0.556383254787168	0.636369150894975	0.557421436868613	0.561033178826999	0.631042307030208	0.563282092792008	0.568307759204454	0.684391243617549	0.722008998603599	0.60639455910742	0.65450041633264	0.669649598079569	0.693512360264062	0.719538774709393	0.713410820648853	0.745483356242411	0.49837005918328	0.77809293111632	0.587865828729665	0.732258797870083	0.637648920346392	0.691023815984066	0.611804689575697	0.693210942943436	0.71348637661129	0.63761432497718	0.726009842331657	0.686582258776376	0.716955339565717	0.673398532538643	0.710160062903675	0.785149382028907	0.685050515842382	0.635765591745527	0.741417562805541	0.698125616276266	0.591855638450922	0.69090878155212	0.694392813649278
TCGA-DA-A1HY-06	0.695518026921583	0.682037670496435	0.67271983693335	0.671398591433107	0.473366940855695	0.675132255764221	0.603325644066305	0.648408902467386	0.604878367974599	0.714993190417917	0.715967017334065	0.631216385778836	0.568695255523225	0.712991020289978	0.634440080178438	0.647439177936102	0.611564593594019	0.631405066393763	0.635760307582553	0.63030660685911	0.633910476667088	0.597356041429476	0.745785028573877	0.651752104336389	0.685992002109364	0.710292871982175	0.640305825580493	0.606488596855495	0.662734537999368	0.627532156711219	0.544171639250403	0.713170063796883	0.604625775705897	0.599925833451306	0.623055122781548	0.645480930862234	0.66894950411479	0.631665761959735	0.636058012420089	0.726795065648188	0.644894730639048	0.599282997326601	0.634983331444991	0.722641938490908	0.630435230317491	0.635135711049657	0.691879169726976	0.70956236424419	0.710484870323878	0.676939009944156	0.65856914490718	0.678208799982109	0.683381676215215
TCGA-DA-A1I0-06	0.619632347402583	0.662795977732105	0.587052118954182	0.638246496981296	0.457694595726932	0.640638315026318	0.656053268444475	0.652361539064954	0.694905624263689	0.684711369157752	0.68325474814063	0.686489455301791	0.559158394662958	0.635885563767112	0.590939583653501	0.617951240886	0.585609798046556	0.584627378504785	0.617795053833791	0.583895075708481	0.585538526834389	0.654926382074672	0.70596987087481	0.637192926457064	0.641936838740555	0.652654187080676	0.69120482592377	0.688316125869918	0.688438562865791	0.693477351986601	0.502762298964899	0.754507292990409	0.569774800038318	0.679053095692918	0.626478614938681	0.680177796598205	0.620453917864811	0.673722176063638	0.655340403099757	0.599255865445266	0.676777588033889	0.662598165566965	0.718235631727976	0.608065458452033	0.683735111081428	0.723388444366479	0.635755103811964	0.611165622761961	0.689830423531684	0.667527191455734	0.586349763928316	0.661046692406659	0.668832013626524
TCGA-DA-A1I1-06	0.693810775183932	0.710748723809724	0.660606665177931	0.716006111324625	0.471529275062956	0.704449426231229	0.693732263355767	0.726504842212025	0.710261490928435	0.748417393047493	0.756600891805136	0.694348147118272	0.599547457173108	0.710290768192232	0.635154433175054	0.669742229032374	0.618977456811096	0.631905250750236	0.674802936395691	0.622351277393353	0.639763735942798	0.689811260150563	0.767230524208649	0.668612429902325	0.710145137949761	0.739931870462862	0.70191230864201	0.70042184003888	0.71767276588668	0.711077808448356	0.552585867499025	0.738774422811022	0.618855591969094	0.692427012902726	0.675851899982503	0.695118507009433	0.668194160833694	0.711689136255389	0.711912978431985	0.699640004405168	0.723868768973821	0.684777645023341	0.712882014898444	0.723694588292045	0.707182939914261	0.733503422971193	0.723200783962571	0.697909164600691	0.766132223716794	0.715204043404318	0.672850926905947	0.729077453974565	0.716141880336029
TCGA-DA-A1I2-06	0.644014464994564	0.675570487077562	0.607766146033229	0.694403787640219	0.465825573847673	0.673698206746057	0.666826178513306	0.708183975721922	0.678089600075378	0.725745815946143	0.713034237219119	0.674836530901281	0.595185004602597	0.657553123638447	0.63399981023511	0.640890805082882	0.623555481883977	0.633734729066956	0.684031942326344	0.63356491888669	0.635558374324283	0.643200446874711	0.72450592522417	0.67489679148233	0.664188603475082	0.67804618696811	0.671275762591421	0.688414940822827	0.706390037168951	0.697894829745188	0.520214469961636	0.739971187816764	0.595643698692886	0.67904722502771	0.641418983819482	0.670444712271925	0.662496450695742	0.685096600012905	0.700368162383378	0.680579402599869	0.685328340818367	0.685355281690037	0.68622040341143	0.695789677599375	0.67130307755752	0.72492375876602	0.68882335049731	0.671512561041032	0.746286308486065	0.701724013782429	0.619703705753675	0.674830442428509	0.691068267726578
TCGA-DA-A1I4-06	0.6478527697968	0.654632860506748	0.614921320423336	0.686717431344371	0.434513388367957	0.671394000854898	0.685421561235451	0.68431918419273	0.718785753842505	0.70776155008219	0.707125871246975	0.694826336683359	0.573388262367683	0.664409247004555	0.640655895447703	0.639370758247074	0.617135596201006	0.634593551791371	0.671538785443772	0.618066267006925	0.63259951347227	0.678926736737322	0.740135610251907	0.667958546890733	0.669168413116079	0.689853098014343	0.701555592355916	0.72501429362244	0.692168385611356	0.71875742750392	0.514859146361161	0.75728069127358	0.579045824212822	0.699488966111489	0.659631761967387	0.698957969373908	0.643339975189967	0.693122522698563	0.699373121863995	0.660656314162902	0.708899801475526	0.702380505974706	0.705659058433064	0.686491273854948	0.694654809939208	0.735221043232419	0.683388335641141	0.656171120725998	0.714127633014033	0.673062369126452	0.631261194783596	0.688246177689732	0.684776362267573
TCGA-DA-A1I5-06	0.674644429267975	0.686375395575375	0.636307871704471	0.676462846282549	0.474395203202021	0.709157607717424	0.675948185955256	0.68765217896778	0.697640515588404	0.72330441710063	0.733547988873434	0.711327731275997	0.587138763072883	0.682802419878248	0.607882182755262	0.629205807926771	0.588803106441375	0.614353344104288	0.625484252199574	0.602145333253905	0.618347042572672	0.674225050006659	0.748726559332889	0.62892073015308	0.69113597717003	0.693203247318655	0.704615335694091	0.700741154643049	0.708945323707501	0.72234902186995	0.525898856308646	0.775882719023059	0.585407029252775	0.724236058997195	0.645453798293705	0.699458490618159	0.646691215411805	0.688309562446768	0.731254005060295	0.670606487587545	0.721930453012769	0.661138387884986	0.706385481797998	0.700372287977472	0.698098598645155	0.74163704485052	0.686874331094674	0.65968349325634	0.731513738655363	0.713920843265532	0.629113171045179	0.706350227817018	0.688781496262689
TCGA-DA-A1I7-06	0.691277589828586	0.694471690585563	0.69743391498234	0.688843838661707	0.460476524433531	0.695585862075849	0.634752184870641	0.675084290880318	0.622898199309792	0.726416843167989	0.742205706133917	0.67016497894911	0.609645184404953	0.714971626788755	0.646838354126079	0.700383004443818	0.62631909111593	0.65329094181107	0.657706232251895	0.630865516047048	0.647026027636056	0.63062334081547	0.746283690354326	0.683672005662785	0.691139525702036	0.737898598345832	0.664811367414646	0.651533047464809	0.668266502585082	0.669303272110432	0.52583984048415	0.721655403243004	0.585518349068116	0.638741682078733	0.641786966965702	0.652587278635755	0.658826327079339	0.667672906961461	0.663382820319934	0.69902587245573	0.673519336292206	0.65154531760919	0.646592532601006	0.71953398490127	0.675990827337308	0.670589115156473	0.729183797050139	0.72359156569845	0.724550626923749	0.690861193050159	0.676233227056902	0.706334414650206	0.690067437243849
