TCGA_barcode	8305C	8505C	BCPAP	BHT101	CAL62	FTC133	FTC238	ML1	SW579	TT	TT2609C02
TCGA-BJ-A2NA-01	0.589449866232524	0.585996094998558	0.596196200296623	0.566773820544578	0.540041559200261	0.59542804234465	0.567398492562992	0.667969945538193	0.573757015997516	0.481764623781116	0.588898132249104
TCGA-BJ-A2P4-01	0.513455905662923	0.503586981795608	0.535156764853279	0.491914779435507	0.507251930230728	0.521561496241306	0.49888813529183	0.618870319099157	0.523791984786853	0.442906834161762	0.512622859095623
TCGA-BJ-A3EZ-01	0.601533292127329	0.592925812999447	0.614045897072643	0.582183234959806	0.541458801630073	0.608208868943572	0.572064087075567	0.669066428991128	0.57649641972176	0.467991281098548	0.605999580533537
TCGA-BJ-A3F0-01	0.503489947798413	0.489062892301599	0.497805817418224	0.456576908701544	0.466451682441028	0.518170826480753	0.485292122934963	0.604162712350917	0.516565390861088	0.431562289170636	0.490752710008564
TCGA-BJ-A3PR-01	0.584753281725509	0.583744490728551	0.595082885520761	0.568701406235405	0.559633182228416	0.585438896615452	0.56712344171685	0.679884552216373	0.575905275775501	0.497624863798207	0.580552545284144
TCGA-BJ-A3PT-01	0.535161664218119	0.519758189312495	0.556700378982971	0.510663029512227	0.505356966272253	0.550116559260482	0.52064930211181	0.640808991273085	0.534125297462751	0.460621863496516	0.527786926018646
TCGA-BJ-A3PU-01	0.554893627376883	0.554520188465486	0.573961700618573	0.549457169837692	0.524400350103309	0.564758249297776	0.532083444094172	0.623598265522713	0.523715284577705	0.436999005681116	0.556927450902916
TCGA-BJ-A45D-01	0.495105338666491	0.491145619465367	0.515438994222962	0.477306104810409	0.480277452951054	0.509561178483199	0.48341265632865	0.603884457306177	0.49756158460149	0.417272621068418	0.503359899841359
TCGA-BJ-A45E-01	0.541167888041925	0.5410645177409	0.563138543334664	0.541938107832394	0.537101566257015	0.560861942503353	0.533906980343204	0.640848493903091	0.550688943784898	0.460951313461348	0.540585062348438
TCGA-BJ-A45F-01	0.529999537743778	0.523911451004907	0.555531894414926	0.509965739524549	0.517120029997788	0.537217781516418	0.521513086142956	0.625114528753497	0.54105822687572	0.460663247374872	0.523734350977565
TCGA-BJ-A45G-01	0.528940858353185	0.516925655017445	0.546159026043689	0.502673953335389	0.505253883794481	0.531756434256593	0.516836017150812	0.639327213866334	0.530201054776756	0.466182998449557	0.515076612896415
TCGA-BJ-A45H-01	0.559363171884371	0.550626754549682	0.573398793413002	0.539627198067254	0.516962530424778	0.555252656418949	0.537037488863685	0.653977430483991	0.543335904328771	0.459768842050781	0.550847333670113
TCGA-BJ-A45I-01	0.599641308824114	0.592406456563996	0.614858650799365	0.582181696196921	0.537880922486913	0.6046419665358	0.575559204518571	0.668053077154006	0.587924781991917	0.471636639996153	0.585964204774084
TCGA-BJ-A45K-01	0.527273151927356	0.523225258674819	0.536645575146568	0.5002074204131	0.516277573726991	0.529111702226502	0.519873387601494	0.630171722189182	0.542210748030828	0.456298214929277	0.519657075657845
TCGA-BJ-A4O8-01	0.618345026430997	0.609908751234839	0.63301242953762	0.602165995231698	0.55376895340224	0.613804707039783	0.593870508135817	0.684703591447772	0.601980099825717	0.474782036418484	0.607595194953638
TCGA-BJ-A4O9-01	0.566787056321233	0.566330160508433	0.578293953426838	0.546826813541696	0.552919945090957	0.574958476009158	0.553407176035619	0.657342361318188	0.553475614312261	0.485909906976897	0.555588780276269
TCGA-CE-A13K-01	0.576055750622725	0.565068147993564	0.593991735746691	0.54491423405641	0.524614434610499	0.578169968680002	0.547881062253681	0.661553268355308	0.565004188361059	0.473295212427304	0.561578135369725
TCGA-CE-A27D-01	0.558648411001211	0.549088037306001	0.564038645778631	0.528641903048049	0.51679511038449	0.562572547943479	0.54092460458153	0.652053142406656	0.548354746590027	0.479256294310241	0.550743788389895
TCGA-CE-A3MD-01	0.552615352209311	0.545704440429204	0.572693330479554	0.531434283137827	0.522270231116457	0.553964954242765	0.537063666976887	0.647481172779651	0.553910626955704	0.463924991985386	0.547638235390927
TCGA-CE-A3ME-01	0.580577821342232	0.577256702139351	0.595163296143231	0.56346960921024	0.556935215773398	0.590301104216538	0.563339035049054	0.675608064606648	0.571135020691353	0.486327298151445	0.576918060501845
TCGA-CE-A482-01	0.574543863157394	0.571360596266826	0.590097007775871	0.550871441019173	0.536164020350534	0.575145256644501	0.552269915346308	0.655792746846779	0.56217954522102	0.467014615797162	0.563095938832639
TCGA-CE-A483-01	0.565709503629743	0.564677514872024	0.58463535385076	0.553607001482211	0.546984285447453	0.568213681370381	0.551231876505138	0.651335639098738	0.550304126385509	0.470857269087855	0.556025881367383
TCGA-CE-A484-01	0.532383820098527	0.526226887795717	0.560653259408293	0.515254800161247	0.528689814227785	0.534529499181274	0.523690939145788	0.636169232591889	0.541147305059343	0.459345692953466	0.532063467815101
TCGA-CE-A485-01	0.595474853001675	0.58647777544777	0.605838161784333	0.569817174283034	0.52595362974077	0.587226250896852	0.568553300553994	0.669904243750354	0.582768934860292	0.468061767114709	0.578835508739796
TCGA-DE-A0XZ-01	0.567316010878539	0.570116168304928	0.597138531270607	0.562041227528906	0.55698104567184	0.566392276651616	0.554307151061151	0.666532991713745	0.562831398701361	0.480598625860435	0.559676131491033
TCGA-DE-A0Y2-01	0.599531457280541	0.603702227596647	0.611971329704545	0.58259794919152	0.558269805628528	0.603883036916494	0.583622404805683	0.677046267375443	0.581998815185275	0.478815342439702	0.586042776756968
TCGA-DE-A0Y3-01	0.581965370187379	0.582629873523349	0.595939919690503	0.571242930063392	0.531135447942566	0.589903015246001	0.561206965693035	0.653591463567428	0.553363533090229	0.4709383975824	0.574263895104247
TCGA-DE-A2OL-01	0.523669954113071	0.517077854888185	0.534651260354606	0.496374348422628	0.516298156510865	0.529781106457236	0.519827734852695	0.637431826699179	0.529601267196365	0.474929180703135	0.513840152851078
TCGA-DE-A3KN-01	0.559002482075101	0.546738817632846	0.583509785657652	0.537245849057411	0.516669976572824	0.55159294872392	0.528379156285485	0.64059135463089	0.554844590374511	0.463804675828091	0.537267297643651
TCGA-DE-A4M8-01	0.54401958908187	0.54136672878175	0.568657271483866	0.533035688288167	0.531994027918256	0.546898984464209	0.528529910529062	0.652781953908458	0.540030671380808	0.48653906857983	0.536826180307665
TCGA-DE-A4M9-01	0.561451248103684	0.556166001662922	0.569034327534751	0.536074401616719	0.540225935109359	0.565203050423371	0.553649624338226	0.666776355870122	0.577067419163747	0.468303172815671	0.552161303485732
TCGA-DE-A4MA-01	0.541705452497058	0.541379311271202	0.568471779115007	0.540624712254514	0.514651454066279	0.552449440506952	0.520810193022652	0.622926636506216	0.52138781218596	0.418294789004803	0.535606656230017
TCGA-DE-A4MB-01	0.590616826981331	0.584038942999192	0.609654984342357	0.574872838311923	0.538995835976105	0.602934936236168	0.57314330814275	0.669285328596726	0.579109906255253	0.459529791852765	0.581718464384373
TCGA-DE-A4MC-01	0.585029452026366	0.588389109912368	0.612118604107171	0.579785375433606	0.549508090920872	0.586937630863134	0.565306815383701	0.659091642257186	0.56558292510084	0.466736827369681	0.580834573595808
TCGA-DE-A4MD-01	0.530278983593688	0.545823216127866	0.571055833211517	0.556059853618501	0.535920694832501	0.547723750412723	0.526126228946617	0.621993828136532	0.501039139631936	0.431294726923095	0.531955134519739
TCGA-DE-A69J-01	0.59063581766128	0.586162076814255	0.607115671573299	0.566314945394142	0.547160796339918	0.601149445941957	0.574253765589538	0.670240295958435	0.574546708133424	0.475647466285505	0.582076683835874
TCGA-DE-A69K-01	0.568741876431689	0.555428910646925	0.583270477911908	0.541728836993118	0.514185757412018	0.576168316553903	0.543431998717415	0.653535752603006	0.556708126690235	0.464671835285734	0.555601602765518
TCGA-DE-A7U5-01	0.626548105153906	0.614985653835941	0.635072130609433	0.598070748730705	0.554795197575419	0.61653366403916	0.596704116557717	0.698637629846461	0.609416214183185	0.478690070174744	0.609368734800438
TCGA-DJ-A13L-01	0.589299335054027	0.579811281081402	0.608004472815974	0.569670280424322	0.550523945644889	0.587292357195748	0.565691689471643	0.672517576209808	0.576857913732677	0.47647541997629	0.580669623937955
TCGA-DJ-A13M-01	0.515912869704313	0.505717262811645	0.528128824266733	0.486761679628065	0.502063947071628	0.530595213671919	0.501361813866628	0.627815442199001	0.514522116620967	0.459693508071392	0.517737634349543
TCGA-DJ-A13O-01	0.535990011415397	0.5289458910616	0.552880138907099	0.517285391333378	0.511715967475312	0.550888984961886	0.524253704452101	0.641901309913834	0.52324366817745	0.488561068449106	0.544296072223595
TCGA-DJ-A13P-01	0.542381646039073	0.535671981490028	0.562367031200797	0.520689692648873	0.523798395937255	0.543199433298326	0.526944346341472	0.632952532449113	0.535645548757426	0.452939496503667	0.532156504174524
TCGA-DJ-A13R-01	0.495076204896999	0.493269324319063	0.516215670116178	0.497150927799956	0.488215696834495	0.51294319878779	0.482573384440347	0.584101545892888	0.48625989032301	0.415894570160804	0.50527250479252
TCGA-DJ-A13S-01	0.53098939231173	0.522337189723148	0.546431345927466	0.499587483147634	0.521006185860633	0.542770795136385	0.515371249149138	0.63274467006631	0.533805615409285	0.477172818075905	0.531098188754904
TCGA-DJ-A13T-01	0.572794639288634	0.570398907905562	0.581505212885457	0.54664861020204	0.527942662318277	0.567117695148335	0.551874499210907	0.659308670174641	0.559710988796316	0.475471285796578	0.561585707730285
TCGA-DJ-A13U-01	0.547290014203254	0.550042571390282	0.565343160264121	0.533718124726115	0.529337217172365	0.563392293676165	0.535514605459352	0.645911712940729	0.539632718090332	0.475324922773826	0.545793345174334
TCGA-DJ-A13V-01	0.584676697233476	0.572167041255736	0.592551112296579	0.5584032908917	0.528454724795316	0.57916010050333	0.555770392784288	0.667336309990613	0.572091294715491	0.474805103453382	0.566679185686854
TCGA-DJ-A13W-01	0.481359576052663	0.480361943680892	0.502719853187582	0.465760674250345	0.478111141614619	0.490449461231574	0.478583714405053	0.587130524140727	0.494346393339364	0.41853898926935	0.47972109296188
TCGA-DJ-A13X-01	0.54556383357434	0.542224678393879	0.561559447716639	0.527565508955816	0.518626003203708	0.549308743555086	0.530414417910266	0.63803854008807	0.538465686226483	0.463850046163838	0.532180734402186
TCGA-DJ-A1QD-01	0.570180018534874	0.575163757990681	0.589589141466598	0.557204785556921	0.537313277673552	0.589524553201494	0.560681754085179	0.666194638939998	0.559712091198624	0.479646611823467	0.570970711277794
TCGA-DJ-A1QE-01	0.623831179608062	0.609568865363017	0.623342759948754	0.587837532479887	0.542445777419191	0.621913006288664	0.594055671257863	0.68860786603613	0.600311428130675	0.485748376745295	0.601181369017535
TCGA-DJ-A1QF-01	0.575528255366058	0.573726408022705	0.587323507895043	0.547451870711034	0.540909318034367	0.578603207809596	0.56268167545656	0.653047325487809	0.575508229157918	0.469283024007903	0.553931185046578
TCGA-DJ-A1QG-01	0.523629935745547	0.522452709158607	0.541049777983921	0.499968463760649	0.511488621533919	0.5456962652288	0.515804389813556	0.627049423159665	0.5310730828405	0.46596853583944	0.531832175582407
TCGA-DJ-A1QH-01	0.610027481099182	0.596177526619478	0.619622668326148	0.58208513767274	0.553891772697898	0.622414434601282	0.589467729829871	0.689082822853973	0.598891382941325	0.485558900541694	0.593864858868792
TCGA-DJ-A1QI-01	0.595562163293276	0.579809513234751	0.600142877055178	0.561877970572164	0.536583458857412	0.588817909825752	0.565395969233175	0.674047577732386	0.578043793796072	0.487883065659955	0.579140033191759
TCGA-DJ-A1QL-01	0.512979971175568	0.506605812594885	0.521523887656559	0.481476194702671	0.502780642185736	0.512209140924739	0.50464450901248	0.620115171849738	0.520433620701662	0.448109575195011	0.51340430955288
TCGA-DJ-A1QM-01	0.55500701039433	0.543278203274283	0.559592312043651	0.516549768015703	0.509287994977709	0.57342214188815	0.544278816559089	0.667072386262983	0.553826685527398	0.51222640234402	0.546320808725946
TCGA-DJ-A1QN-01	0.560285972032919	0.553286766728093	0.580637716778393	0.53317887352844	0.543988258787248	0.568322481845149	0.539355986352846	0.659229441569925	0.54729502209283	0.485901279432929	0.551433262522378
TCGA-DJ-A1QO-01	0.584620743793652	0.581874134050152	0.591169829649958	0.565904172776783	0.525741947274918	0.597205876050598	0.561498174274834	0.666200871851157	0.560201039244018	0.464937397197397	0.589590831157799
TCGA-DJ-A1QQ-01	0.592671004130254	0.584132838588429	0.600403444313921	0.563808430824282	0.528057961504816	0.586961839874795	0.569943323194597	0.677393835134624	0.577851997381841	0.483374819105894	0.581088983266618
TCGA-DJ-A2PN-01	0.58946565669768	0.582462719834136	0.598542664602871	0.566914399007895	0.535170082931236	0.5864044413062	0.565685742742176	0.678766901139592	0.575389596120831	0.481873493387911	0.578307268045624
TCGA-DJ-A2PO-01	0.573225985178084	0.566054437034154	0.590884577292369	0.555968685281142	0.530264067098661	0.57612685768514	0.553625847127186	0.656607075844662	0.554303367574197	0.467170390218943	0.569681113595672
TCGA-DJ-A2PP-01	0.559475659357374	0.553011703440516	0.554762703271427	0.512900614563955	0.523441602868553	0.570111822486542	0.546067344028473	0.658280569137285	0.569011184829069	0.495143562320202	0.551451125572695
TCGA-DJ-A2PQ-01	0.564579706387855	0.552847591808833	0.578477081391812	0.544336482217584	0.529792270265459	0.565503852052502	0.543894962793297	0.638480889107404	0.551139862484451	0.451669360679351	0.554510675429788
TCGA-DJ-A2PR-01	0.579946476219542	0.58077665310636	0.598142661770715	0.564315736162809	0.534617884799905	0.571332124777092	0.55397256252181	0.672807337443606	0.564311551476305	0.482150780374815	0.575235198580152
TCGA-DJ-A2PS-01	0.567878629315174	0.554735029343983	0.576279468493811	0.53707963676682	0.520874882042126	0.569555450177519	0.54634189237809	0.659369132639183	0.561747870458874	0.489423295953904	0.555542440132237
TCGA-DJ-A2PT-01	0.607366185623494	0.591477357790994	0.610095489729072	0.573418085183123	0.538083260661855	0.607702933112499	0.573857547487557	0.669186779186884	0.580595945384466	0.457897421492583	0.595879606497481
TCGA-DJ-A2PU-01	0.565980299413177	0.554393097495086	0.575458331636101	0.541136199122558	0.52133295009433	0.562965171120881	0.542644110835022	0.648657957151132	0.553266811747402	0.462247343922943	0.545018121876148
TCGA-DJ-A2PV-01	0.561735353853877	0.552961239519922	0.56544400655126	0.529478138461467	0.533650685503617	0.555082480240669	0.544568773536746	0.65731691466525	0.558548095616802	0.478524414367444	0.539581209052325
TCGA-DJ-A2PW-01	0.562952674593908	0.561594382561857	0.583570642860726	0.543060032949672	0.532251354748084	0.578594553452956	0.549507652685288	0.671969532766578	0.5478186820844	0.481185218078066	0.570314288040248
TCGA-DJ-A2PX-01	0.527978451241072	0.528349101489103	0.54507454932103	0.5082187837617	0.507201610282801	0.528918915954739	0.51261315927078	0.62439367575514	0.520412660730273	0.460126084174726	0.519253292817681
TCGA-DJ-A2PY-01	0.601855984076285	0.588337447835944	0.610495885491979	0.565529609618006	0.539607326652161	0.605099559775552	0.575078658446296	0.664213434691433	0.588553558824971	0.475934136578856	0.575831644968233
TCGA-DJ-A2PZ-01	0.56374178514891	0.557623730773675	0.585963982191966	0.547149310690151	0.521827183853791	0.577571631242989	0.546003787756625	0.651226318252059	0.556310004306083	0.464693958361867	0.562036487004767
TCGA-DJ-A2Q0-01	0.510075928266444	0.502818685393232	0.515749749140559	0.469407068413478	0.499262604496162	0.543211660297076	0.499030166268763	0.600427987838919	0.52800126128475	0.453721961293603	0.507155784699685
TCGA-DJ-A2Q1-01	0.601740451675203	0.573945132714828	0.608427055863717	0.571301141659341	0.523230746266719	0.588612686066326	0.56413808496649	0.651484771522793	0.57211563381992	0.446318380855261	0.572715677184503
TCGA-DJ-A2Q2-01	0.550807563938399	0.540216006271467	0.549269222099558	0.514411968306215	0.519320403115266	0.555279043589677	0.534550594058426	0.630044566797475	0.554313833112167	0.453273616656108	0.533198017449657
TCGA-DJ-A2Q3-01	0.585588029833434	0.580647147917669	0.598648855603047	0.560769473256042	0.53315620272978	0.591888762991265	0.566499484616219	0.672198375244335	0.571462041131541	0.502902102276191	0.578061206280768
TCGA-DJ-A2Q4-01	0.587242487339232	0.579529668924657	0.599092082162476	0.56635700194987	0.538515877886688	0.584780940271801	0.564983325977238	0.670774806018554	0.564983103624787	0.478064921248944	0.578918462960705
TCGA-DJ-A2Q5-01	0.571306823188196	0.567120859888053	0.592009054864925	0.555491840038362	0.550654999439113	0.578726453608521	0.557395945978877	0.665578878986398	0.564949683896624	0.494172796989201	0.574253179906962
TCGA-DJ-A2Q6-01	0.600357521551457	0.588512292760408	0.61350860797235	0.561336987113037	0.550654018097406	0.592635467485608	0.577560559184766	0.678797186479662	0.593702841256382	0.48797173905359	0.577175755157209
TCGA-DJ-A2Q7-01	0.547615658235382	0.53760215180569	0.565501559476612	0.527384361718283	0.520165422724084	0.547861410882545	0.528865789644016	0.646658311649237	0.53863623958045	0.471669608009345	0.53544848335015
TCGA-DJ-A2QA-01	0.507572129886856	0.49909072978945	0.521996759501285	0.485439824554197	0.479891482832328	0.520235856381354	0.487187184761457	0.615709514136974	0.50151095118466	0.434054420747054	0.499706352149417
TCGA-DJ-A2QB-01	0.538699433024242	0.526450085054187	0.543834045761716	0.499209723682741	0.509198099249063	0.553335476458086	0.522521555968435	0.632555534647138	0.539707954295368	0.472156432568618	0.532628408833149
TCGA-DJ-A2QC-01	0.52258188286339	0.515193740332883	0.536244973889811	0.50229862233278	0.498670272297535	0.529159379382661	0.503169536203533	0.620111328755707	0.515447847624924	0.437937262516726	0.519055523854052
TCGA-DJ-A3UK-01	0.565449802235346	0.558980340991032	0.581284339028228	0.546376209530063	0.531005649319299	0.556918496522267	0.54520049374498	0.654371263915939	0.554184615926334	0.471740744764948	0.54429555372523
TCGA-DJ-A3UM-01	0.594963092791858	0.58841940085713	0.608237052523054	0.569398768298536	0.548953824258185	0.592588522548357	0.571661499564628	0.680438468060148	0.57368680851439	0.488375099400234	0.572304287184905
TCGA-DJ-A3UN-01	0.536395790222944	0.534930538825585	0.566306990245806	0.524155515505398	0.519038336192609	0.53936664116106	0.519166140824767	0.63809000068565	0.53013694658958	0.464277975033843	0.531459608395931
TCGA-DJ-A3UO-01	0.559712457116028	0.559225223324851	0.583010645705484	0.548849055204981	0.530547571745108	0.576500874718855	0.546844213892469	0.665904075115186	0.551404062532214	0.487258411355679	0.566438244873786
TCGA-DJ-A3UP-01	0.541691828060271	0.540308378641747	0.563914480861919	0.523495340292049	0.524220934668305	0.542710316208851	0.531408785204632	0.642072706424831	0.543587908957843	0.48723485454943	0.533951662300767
TCGA-DJ-A3UQ-01	0.613542365463922	0.597751372390364	0.623278171872521	0.574489105041234	0.551249938834608	0.612714135586169	0.591592552702571	0.684661804863723	0.606878072320845	0.493805847317594	0.589059433300802
TCGA-DJ-A3UR-01	0.539530541756156	0.524535369942684	0.556550124655385	0.518579928993477	0.509555964983978	0.533679498249803	0.514988974953328	0.627522399497641	0.531483717772116	0.449411932922362	0.517323448679166
TCGA-DJ-A3UT-01	0.488299057103524	0.488930491389142	0.509253724126989	0.466004920472285	0.495500833093494	0.499168618620561	0.491241535859283	0.603913572871164	0.49997481566172	0.450511072515594	0.482352957025109
TCGA-DJ-A3UU-01	0.567054359981639	0.559982622482867	0.586382849974286	0.550477106025863	0.538600606398714	0.569762975093414	0.561087946625462	0.670859251056774	0.563739029806593	0.505127239987626	0.551079251895326
TCGA-DJ-A3UW-01	0.5784787639277	0.576302441468155	0.597572515985437	0.557270572571345	0.550014853691023	0.595434644806744	0.563491025567672	0.675335396636235	0.567383854542768	0.499726594880235	0.568173811842104
TCGA-DJ-A3UY-01	0.580640774710722	0.575650286467871	0.596228129690008	0.559686225076474	0.54229829550505	0.588069460401862	0.571165260627252	0.673994160564153	0.578395250460174	0.494074308911921	0.565774129488182
TCGA-DJ-A3V0-01	0.588008387533557	0.578467982037879	0.600526030015916	0.562283018236243	0.543664017735719	0.589708993811268	0.562761851451403	0.670712158981641	0.587793674485897	0.460376311714673	0.580971233948021
TCGA-DJ-A3V2-01	0.546783443254003	0.544886109335896	0.569110545102988	0.5311962837435	0.532080110235554	0.546028386464701	0.529580172909364	0.643141421054451	0.534231608152711	0.461912310449458	0.533209161074789
TCGA-DJ-A3V3-01	0.549497056353362	0.546959542332063	0.57459783346147	0.534903611552214	0.527591085566945	0.555699408927152	0.536912428112725	0.653466792045357	0.540368470545264	0.466433901171894	0.540656122759891
TCGA-DJ-A3V4-01	0.569475230926479	0.559949262813173	0.585945953480271	0.543646372194392	0.530921930811121	0.575434092356084	0.552900032149974	0.665360010587606	0.559931715470335	0.485400768744129	0.551227272845337
TCGA-DJ-A3V5-01	0.596375895547745	0.586635671360278	0.613112494587948	0.572561517716697	0.552865662698166	0.600209223485448	0.579185684894503	0.68296180067009	0.589347503976964	0.484367248619506	0.580291898677667
TCGA-DJ-A3V8-01	0.587303341113971	0.58230426876791	0.601044102151573	0.567361980559407	0.55165046374262	0.595449783384616	0.56496081464226	0.671318776157552	0.569719953692932	0.471252954493167	0.581476588212451
TCGA-DJ-A3V9-01	0.574453893171916	0.574728455621198	0.590396278377418	0.548796820201745	0.549155359796986	0.569476744236181	0.561171879402926	0.673148532773205	0.570685149103313	0.483748561323639	0.556541997921313
TCGA-DJ-A3VB-01	0.574326859644139	0.568845304667182	0.592525561712767	0.564415771414671	0.531963735737805	0.583788991690366	0.551878915192853	0.645756542768073	0.544689680518571	0.452552845336466	0.574570646829267
TCGA-DJ-A3VD-01	0.628266642626567	0.614551008668721	0.633464855440583	0.599016778508503	0.566452792940367	0.621140749420412	0.603973678628045	0.70643498288573	0.614903751086735	0.500708484825552	0.611868559162896
TCGA-DJ-A3VE-01	0.581865168260264	0.580486468631068	0.591059383452749	0.559807661452522	0.538394609520661	0.572611787391461	0.561181139091938	0.666129435153556	0.568190951836533	0.470541892594026	0.570178198408908
TCGA-DJ-A3VF-01	0.610757858447485	0.597356169997041	0.619661045491287	0.573434452749831	0.554192978861647	0.617567179496452	0.587386312671444	0.685188192704697	0.61098144497288	0.486890157852133	0.594245272741296
TCGA-DJ-A3VG-01	0.510516410046573	0.50554934953467	0.533780063149141	0.4909458829993	0.482636710898223	0.516073879282882	0.502305099220031	0.612487986973611	0.514641953843505	0.445329427186355	0.505633366296409
TCGA-DJ-A3VI-01	0.577264192503339	0.582872470306689	0.602526231181381	0.574392459017452	0.565847998721591	0.590527041170845	0.57016003110427	0.667032583087439	0.563319284009582	0.479237425459559	0.57333530509096
TCGA-DJ-A3VJ-01	0.589557795934642	0.58540599658556	0.595838872711894	0.558504942123282	0.544005867056409	0.586763491766222	0.568555596987623	0.674788025339575	0.567750126255381	0.472342436192975	0.583209962609787
TCGA-DJ-A3VK-01	0.510358010045784	0.512216613260429	0.538038554086303	0.492857782524757	0.509138107607779	0.51613721578599	0.502746506834078	0.616302691406158	0.515597265615482	0.448561139338407	0.516477833746752
TCGA-DJ-A3VL-01	0.502451167524667	0.495402224613206	0.527152820251148	0.492353879243739	0.490370962041329	0.508760290942782	0.482630558520979	0.591162680375162	0.499876371794252	0.420426409153073	0.503776495103782
TCGA-DJ-A3VM-01	0.554266105155239	0.554043962318515	0.569320087984168	0.527223874332921	0.547680116734809	0.570416460433463	0.54399464614824	0.658603165019059	0.561549044420956	0.497492821557219	0.553332161751147
TCGA-DJ-A4UL-01	0.5332757967965	0.526561686403111	0.554860421576223	0.523273708800782	0.51791623143947	0.529982476938683	0.512163359911896	0.623645473208897	0.524572639906637	0.440300700583934	0.522398508836212
TCGA-DJ-A4UP-01	0.543382310351859	0.543173210916524	0.564829126930243	0.5226811309931	0.535665228108321	0.551979781318172	0.533655410217372	0.654334233393004	0.542349480233733	0.481523774025142	0.540332058958641
TCGA-DJ-A4UQ-01	0.585148104497364	0.57841305580393	0.597334187108856	0.555216707610592	0.539828184225343	0.581737217834747	0.562627032647515	0.672953545838042	0.574804968651597	0.478765847008472	0.575582802197491
TCGA-DJ-A4UR-01	0.524066774541703	0.522973703569493	0.551202974794711	0.508317623473988	0.520906373415794	0.530613777295019	0.519876492200617	0.628976713667714	0.532189474922298	0.455491822511013	0.522858555065042
TCGA-DJ-A4UT-01	0.572071019943072	0.574349444770057	0.594153934314283	0.557930145522205	0.551698110513045	0.584656322331159	0.561915768589585	0.680460306774332	0.575865456498327	0.483378701452658	0.570905301787054
TCGA-DJ-A4UW-01	0.578263862557822	0.564046412197968	0.58769345291744	0.546394016107227	0.529460742682027	0.573954162297124	0.555370403387498	0.667168819515372	0.578550018916993	0.47728474050595	0.560450028560133
TCGA-DJ-A4V0-01	0.542258678733345	0.539546670772691	0.560569640171515	0.523652716852783	0.525542979065677	0.54628197611769	0.534634269604954	0.653058706321531	0.541207358604193	0.486230701737373	0.529317117154295
TCGA-DJ-A4V2-01	0.59444733067794	0.592806857801243	0.610010616542791	0.579061931281929	0.558295970364438	0.600823375217309	0.577342583332726	0.678553183447971	0.572346585108276	0.49012180421472	0.588296729852989
TCGA-DJ-A4V4-01	0.562024616633503	0.5590974643697	0.581751967922354	0.547085988271837	0.531388949145973	0.579615825912225	0.550613499340824	0.662176680313517	0.555054665012303	0.490795213170457	0.556285761140284
TCGA-DJ-A4V5-01	0.59562208650228	0.58357208534197	0.605600270020401	0.57216955703298	0.533155810068061	0.592524520610087	0.569995188217072	0.672761393873077	0.571239471783577	0.469526920872568	0.585357791872673
TCGA-DO-A1JZ-01	0.577009301918275	0.567364899117964	0.585418180440488	0.551216049907736	0.531737370705301	0.585765715654371	0.556621372356296	0.674946154301429	0.571175056852683	0.4896918088352	0.572739918689129
